	Air	Blood	Brain	Breast	Bone	CdTe	GaAs	Glass (Pyrex)	Muscle	Polyethylene Terephthalate	Polymethyl Methacrylate	Polytetrafluoroethylene	Polyvinyl Chloride	Soft Tissue	Water	Adipose Tissue	PLA
										Mylar	PMMA	Teflon	PVC				
119.7	1.77291357847865E-4	0.168830834458318	0.172687027586457	0.162448428496117	0.310578503615317	6.53737514278033	1.92115293255326	0.335176880611241	0.180522832573278	0.206020854727571	0.182225200897594	0.315053069918012	0.231583206574211	0.168757877816942	0.160616286494032	0.151849540428701	0.152809508810407
119.8	1.77242035460869E-4	0.168784187936853	0.172639669869784	0.16240575365983	0.310432327852382	6.52357695796239	1.91758599843486	0.335045771463933	0.180514958637336	0.20596803143787	0.182181683019758	0.314959525288775	0.231461636638923	0.168711645413626	0.160572514222453	0.151811336035125	0.152769457008786
119.9	1.77192782330705E-4	0.168737606217808	0.172592377092374	0.162363131772965	0.310286558648232	6.50982195564195	1.91403038549017	0.334914954253284	0.180507110990608	0.205915278200442	0.18213823280888	0.314866129354766	0.231340390327485	0.168665476267552	0.160528800829168	0.151773174128752	0.152729442453964
120	1.77143598303901E-4	0.168691089158507	0.172545149112414	0.162320562726844	0.310141194535153	6.4961099651567	1.91048604839671	0.334784428088675	0.180499289523506	0.205862594865917	0.182094850103825	0.314772881759244	0.231219466510795	0.168619370240777	0.160485146187133	0.151735054627958	0.152689465111304
120.1	1.77094483227451E-4	0.168644636616703	0.172497985788518	0.162278046413102	0.309996234051948	6.48244081665846	1.90695294205098	0.334654192082935	0.180491494126988	0.205809981285364	0.182051534743975	0.314679782146613	0.231098864064621	0.168573327195776	0.160441550169684	0.151696977451347	0.152649524946199
120.2	1.77045436948812E-4	0.168598248450577	0.172450886979721	0.162235582723682	0.309851675743893	6.46881434110866	1.90343102156718	0.334524245352329	0.180483724692556	0.205757437310288	0.182008286569224	0.314586830162413	0.230978581869577	0.168527346995432	0.160398012650531	0.151658942517743	0.152609621924077
120.3	1.76996459315902E-4	0.168551924518738	0.17240385254548	0.16219317155084	0.309707518162711	6.4552303702738	1.89992024227601	0.334394587016532	0.180475981112255	0.205704962792631	0.181965105419982	0.314494025453324	0.230858618811097	0.16848142950304	0.160354533503759	0.151620949746191	0.152569756010394
120.4	1.76947550177096E-4	0.168505664680222	0.172356882345675	0.162150812787135	0.309563759866534	6.44168873672095	1.89642055972344	0.334265216198626	0.180468263278665	0.20565255758477	0.181921991137166	0.314401367667152	0.23073897377941	0.168435574582301	0.160311112603827	0.151582999055958	0.152529927170643
120.5	1.76898709381231E-4	0.168459468794484	0.172309976240601	0.162108506325438	0.30942039941987	6.42818927381335	1.89293192966948	0.334136132025071	0.180460571084905	0.205600221539513	0.181878943562203	0.314308856452832	0.230619645669518	0.168389782097324	0.160267749825566	0.151545090366531	0.152490135370344
120.6	1.76849936777596E-4	0.168413336721406	0.172263134090971	0.162066252058922	0.30927743539357	6.41473181570591	1.889454308087	0.3340073336257	0.180452904424623	0.205547954510101	0.181835962537028	0.314216491460421	0.230500633381166	0.168344051912625	0.160224445044176	0.151507223597617	0.152450380575053
120.7	1.76801232215938E-4	0.168367268321288	0.172216355757916	0.162024049881068	0.309134866364795	6.40131619734083	1.88598765116049	0.333878820133696	0.180445263191996	0.205495756350204	0.181793047904078	0.314124272341091	0.230381935818825	0.16829838389312	0.160181198135227	0.15146939866914	0.152410662750356
120.8	1.76752595546452E-4	0.168321263454847	0.172169641102977	0.161981899685658	0.308992690916982	6.38794225444326	1.88253191528493	0.333750590685581	0.180437647281729	0.205443626913919	0.181750199506293	0.314032198747127	0.230263551891664	0.168252777904131	0.160138008974657	0.151431615501243	0.152370981861872
120.9	1.76704026619788E-4	0.168275321983222	0.17212298998811	0.161939801366778	0.308850907639814	6.37460982351689	1.87908705706454	0.333622644421198	0.180430056589047	0.20539156605577	0.181707417187114	0.313940270331924	0.230145480513523	0.168207233811377	0.16009487743877	0.151393874014286	0.152331337875252
121	1.76655525287043E-4	0.168229443767962	0.172076402275682	0.161897754818814	0.308709515129182	6.36131874183969	1.87565303331165	0.333494980483694	0.180422491009696	0.205339573630705	0.181664700790479	0.313848486749978	0.230027720602895	0.168161751480978	0.160051803404234	0.151356174128843	0.152291730756178
121.1	1.76607091399761E-4	0.168183628671035	0.172029877828466	0.161855759936455	0.308568511987157	6.34806884745956	1.87222980104551	0.333367598019509	0.180414950439939	0.205287649494096	0.181622050160823	0.313756847656887	0.229910271082901	0.168116330779452	0.160008786748081	0.151318515765706	0.152252160470364
121.2	1.76558724809932E-4	0.168137876554819	0.171983416509647	0.161813816614686	0.308427896821957	6.33485997919013	1.86881731749114	0.333240496178357	0.180407434776552	0.205235793501736	0.181579465143077	0.313665352709343	0.229793130881262	0.168070971573712	0.159965827347707	0.151280898845882	0.152212626983557
121.3	1.7651042536999E-4	0.168092187282102	0.171937018182812	0.161771924748792	0.308287668247914	6.32169197660647	1.86541554007817	0.333113674113214	0.180399943916821	0.205184005509839	0.181536945582661	0.313574001565128	0.229676298930281	0.168025673731067	0.159922925080866	0.151243323290589	0.152173130261536
121.4	1.76462192932811E-4	0.168046560716084	0.171890682711955	0.161730084234355	0.308147824885443	6.30856468004089	1.86202442643969	0.332987130980298	0.180392477758541	0.205132285375035	0.181494491325487	0.313482793883112	0.229559774166816	0.167980437119217	0.159880079825673	0.151205789021262	0.152133670270109
121.5	1.76414027351713E-4	0.168000996720371	0.171844409961474	0.161688294967253	0.30800836536101	6.29547793057877	1.85864393441113	0.332860865939059	0.180385036200013	0.205080632954374	0.181452102217957	0.313391729323243	0.229443555532259	0.167935261606256	0.1598372914606	0.151168295959544	0.152094246975119
121.6	1.7636592848045E-4	0.167955495158975	0.171798199796165	0.161646556843657	0.307869288307098	6.28243157005441	1.85527402202909	0.332734878152162	0.180377619140036	0.20502904810532	0.181409778106957	0.313300807546552	0.229327641972513	0.167890147060666	0.159794559864478	0.151130844027295	0.152054860342439
121.7	1.76317896173217E-4	0.167910055896314	0.171752052081226	0.161604869760034	0.307730592362181	6.26942544104686	1.85191464753027	0.33260916678547	0.180370226477912	0.204977530685748	0.18136751883986	0.31321002821514	0.229212032437967	0.167845093351319	0.15975188491649	0.151093433146581	0.152015510337975
121.8	1.7626993028464E-4	0.167864678797209	0.171705966682255	0.161563233613144	0.30759227617069	6.25645938687584	1.8485657693503	0.332483731008034	0.180362858113438	0.204926080553951	0.181325324264518	0.313119390992178	0.229096725883474	0.167800100347475	0.159709266496177	0.151056063239681	0.151976196927664
121.9	1.76222030669782E-4	0.167819363726881	0.171659943465245	0.161521648300036	0.307454338382981	6.24353325159767	1.84522734612267	0.332358569992072	0.180355513946903	0.204874697568627	0.181283194229268	0.313028895541902	0.228981721268333	0.167755167918776	0.15966670448343	0.151018734229083	0.151936920077474
122	1.76174197184138E-4	0.167774110550953	0.171613982296585	0.161480113718053	0.307316777655304	6.2306468800012	1.84189933667761	0.332233682912962	0.180348193879087	0.204823381588887	0.181241128582922	0.312938541529609	0.228867017556257	0.167710295935254	0.159624198758491	0.150981446037484	0.151897679753406
122.1	1.76126429683632E-4	0.167728919135447	0.171568083043058	0.161438629764824	0.307179592649777	6.21780011760379	1.83858170004097	0.33210906894922	0.18034089781126	0.204772132474249	0.181199127174772	0.312848328621651	0.228752613715361	0.167665484267319	0.159581749201956	0.150944198587787	0.151858475921492
122.2	1.7607872802462E-4	0.16768378934678	0.17152224557184	0.16139719633827	0.307042782034351	6.20499281064727	1.8352743954332	0.33198472728249	0.180333625645174	0.204720950084635	0.181157189854584	0.312758256485434	0.228638508718132	0.167620732785766	0.159539355694764	0.150906991803106	0.151819308547795
122.3	1.76031092063882E-4	0.167638721051766	0.171476469750497	0.161355813336597	0.306906344482781	6.19222480609405	1.8319773822682	0.331860657097527	0.180326377283064	0.204669834280375	0.181115316472595	0.312668324789412	0.228524701541411	0.167576041361766	0.159497018118208	0.150869825606758	0.151780177598411
122.4	1.75983521658625E-4	0.167593714117613	0.171430755446986	0.161314480658299	0.306770278674596	6.17949595162305	1.82869062015226	0.331736857582187	0.180319152627645	0.204618784922199	0.181073506879516	0.312578533203083	0.228411191166371	0.167531409866873	0.159454736353922	0.150832699922268	0.151741083039465
122.5	1.75936016666481E-4	0.167548768411922	0.171385102529651	0.161273198202153	0.306634583295072	6.1668060956259	1.82541406888301	0.331613327927407	0.180311951582109	0.204567801871241	0.181031760926527	0.312488881396983	0.228297976578491	0.167486838173016	0.159412510283887	0.150795614673365	0.151702024837117
122.6	1.75888576945504E-4	0.167503883802684	0.171339510867224	0.161231965867224	0.306499257035197	6.15415508720292	1.82214768844838	0.331490067327194	0.180304774050119	0.204516884989034	0.180990078465274	0.312399369042687	0.228185056767542	0.167442326152498	0.159370339790429	0.150758569783982	0.151663002957555
122.7	1.75841202354169E-4	0.167459060158282	0.171293980328821	0.161190783552857	0.306364298591645	6.1415427761593	1.81889143902546	0.33136707497861	0.180297619935813	0.204466034137511	0.18094845934787	0.3123099958128	0.228072430727556	0.167397873678001	0.159328224756214	0.150721565178259	0.151624017367002
122.8	1.75793892751369E-4	0.167414297347484	0.171248510783942	0.161149651158681	0.306229706666747	6.12896901300126	1.81564528097956	0.331244350081761	0.180290489143796	0.204415249179002	0.180906903426892	0.312220761380954	0.227960097456814	0.167353480622575	0.159286165064251	0.150684600780535	0.151585068031708
122.9	1.75746647996417E-4	0.167369595239449	0.171203102102471	0.161108568584607	0.306095479968462	6.11643364893218	1.81240917486309	0.331121891839778	0.180283381579138	0.204364529976231	0.180865410555377	0.312131665421807	0.227848055957815	0.167309146859646	0.159244160597887	0.150647676515352	0.151546154917959
123	1.75699467949042E-4	0.167324953703717	0.17115775415467	0.161067535730823	0.305961617210344	6.10393653584881	1.80918308141455	0.330999699458805	0.180276297147372	0.204313876392318	0.180823980586825	0.312042707611033	0.227736305237266	0.167264872263007	0.159202211240809	0.150610792307456	0.151507277992069
123.1	1.75652352469385E-4	0.167280372610215	0.171112466811184	0.161026552497801	0.305828117111519	6.09147752633748	1.80596696155753	0.330877772147989	0.180269235754494	0.204263288290777	0.180782613375193	0.311953887625326	0.227624844306049	0.16722065670682	0.159160316877042	0.150573948081792	0.151468437220385
123.2	1.75605301418003E-4	0.167235851829252	0.171067239943033	0.160985618786287	0.305694978396652	6.07905647367038	1.80276077639962	0.330756109119459	0.180262197306956	0.204212765535511	0.180741308774894	0.311865205142389	0.227513672179209	0.167176500065617	0.159118477390946	0.150537143763504	0.151429632569285
123.3	1.75558314655865E-4	0.167191391231516	0.171022073421617	0.160944734497307	0.305562199795923	6.06667323180176	1.79956448723149	0.330634709588318	0.180255181711665	0.204162307990814	0.180700066640797	0.311776659840932	0.22740278787593	0.167132402214293	0.159076692667215	0.150500379277939	0.151390864005178
123.4	1.75511392044346E-4	0.167146990688078	0.170976967118707	0.160903899532162	0.305429780044992	6.05432765536426	1.79637805552579	0.33051357277263	0.180248188875982	0.204111915521371	0.180658886828223	0.311688251400671	0.227292190419513	0.167088363028111	0.159034962590878	0.150463654550641	0.151352131494503
123.5	1.75464533445234E-4	0.167102650070384	0.170931920906453	0.160863113792429	0.305297717884978	6.04201959966523	1.79320144293619	0.330392697893401	0.180241218707718	0.20406158799225	0.180617769192945	0.31159997950232	0.227181878837358	0.167044382382694	0.158993287047298	0.15042696950735	0.151313435003734
123.6	1.75417738720722E-4	0.167058369250259	0.170886934657373	0.160822377179958	0.305166012062428	6.02974892068301	1.7900346112964	0.330272084174571	0.18023427111513	0.204011325268909	0.180576713591185	0.311511843827591	0.227071852160943	0.16700046015403	0.158951665922165	0.150390324074006	0.151274774499372
123.7	1.75371007733407E-4	0.167014148099902	0.170842008244359	0.160781689596874	0.305034661329288	6.01751547506336	1.78687752261916	0.330151730842997	0.180227346006923	0.203961127217187	0.180535719879614	0.311423844059185	0.226962109425799	0.166956596218465	0.158910099101502	0.150353718176746	0.151236149947951
123.8	1.75324340346293E-4	0.166969986491888	0.170797141540672	0.160741050945573	0.304903664442876	6.00531912011577	1.78373013909523	0.330031637128441	0.180220443292242	0.203910993703308	0.180494787915345	0.311335979880794	0.226852649671499	0.166912790452707	0.15886858647166	0.150317151741902	0.151197561316037
123.9	1.75277736422785E-4	0.166925884299162	0.170752334419942	0.160700461128724	0.304773020165858	5.99315971380991	1.78059242309248	0.329911802263559	0.180213562880674	0.203860924593877	0.180453917555941	0.311248250977093	0.226743471941628	0.166869042733819	0.158827127919318	0.150280624696001	0.151159008570225
124	1.75231195826688E-4	0.166881841395042	0.170707586756165	0.160659920049265	0.304642727266215	5.98103711477205	1.77746433715484	0.329792225483884	0.180206704682241	0.20381091975588	0.180413108659403	0.311160657033738	0.226634575283771	0.166825352939224	0.158785723331481	0.150244136965765	0.151120491677142
124.1	1.75184718422207E-4	0.166837857653216	0.170662898423703	0.160619427610403	0.304512784517222	5.96895118228147	1.7743458440014	0.329672906027815	0.180199868607404	0.20376097905668	0.180372361084174	0.31107319773736	0.226525958749488	0.166781720946699	0.158744372595478	0.150207688478112	0.151082010603448
124.2	1.75138304073946E-4	0.166793932947739	0.170618269297282	0.160578983715615	0.304383190697415	5.95690177626696	1.77123690652543	0.329553843136604	0.180193054567053	0.203711102364019	0.180331674689137	0.310985872775566	0.226417621394295	0.166738146634373	0.158703075598965	0.150171279160151	0.15104356531583
124.3	1.75091952646904E-4	0.166750067153035	0.170573699251994	0.160538588268645	0.304253944590568	5.9448887573033	1.7681374877934	0.329435036054343	0.18018626247251	0.203661289546016	0.18029104933361	0.310898681836928	0.226309562277647	0.166694629880732	0.158661832229917	0.150134908939184	0.15100515578101
124.4	1.75045664006477E-4	0.166706260143893	0.170529188163288	0.160498241173502	0.304125044985667	5.93291198660779	1.76504755104406	0.329316484027949	0.180179492235525	0.203611540471162	0.18025048487735	0.310811624610988	0.226201780462916	0.16665117056461	0.158620642376633	0.150098577742706	0.150966781965737
124.5	1.74999438018451E-4	0.166662511795465	0.170484735906977	0.160457942334464	0.30399649067688	5.92097132603674	1.76196705968752	0.329198186307156	0.180172743768273	0.203561855008323	0.180209981180545	0.310724700788246	0.226094275017374	0.166607768565192	0.158579505927732	0.150062285498403	0.150928443836795
124.6	1.74953274549008E-4	0.166618821983269	0.170440342359231	0.16041769165607	0.303868280463534	5.90906663808208	1.75889597730425	0.329080142144498	0.180166016983351	0.203512233026738	0.180169538103817	0.310637910060161	0.225987045012168	0.166564423762013	0.158538422772152	0.150026032134152	0.150890141360997
124.7	1.74907173464719E-4	0.166575190583182	0.170396007396579	0.160377489043125	0.303740413150087	5.89719778586789	1.75583426764424	0.328962350795296	0.180159311793779	0.203462674396014	0.180129155508217	0.310551252119145	0.225880089522308	0.166521136034955	0.158497392799149	0.149989817578019	0.150851874505185
124.8	1.74861134632542E-4	0.166531617471442	0.170351730895905	0.160337334400696	0.303612887546104	5.88536463314703	1.75278189462597	0.328844811517649	0.180152628112994	0.203413178986131	0.180088833255225	0.310464726658564	0.225773407626645	0.166477905264246	0.158456415898295	0.149953641758261	0.150813643236235
124.9	1.74815157919828E-4	0.166488102524649	0.17030751273445	0.160297227634113	0.303485702466226	5.87356704429774	1.74973882233558	0.32872752357242	0.180145965854848	0.203363746667433	0.180048571206751	0.310378333372726	0.225666998407848	0.166434731330459	0.158415491959481	0.149917504603324	0.150775447521052
125	1.74769243194308E-4	0.166444645619755	0.170263352789807	0.160257168648965	0.303358856730153	5.86180488432027	1.74670501502594	0.32861048622322	0.180139324933609	0.203314377310634	0.180008369225126	0.310292071956886	0.225560860952394	0.166391614114512	0.158374620872909	0.149881406041839	0.150737287326573
125.1	1.74723390324103E-4	0.166401246634075	0.170219250939923	0.160217157351101	0.303232349162609	5.85007801883358	1.7436804371157	0.328493698736403	0.180132705263953	0.20326507078681	0.179968227173109	0.310205942107236	0.22545499435054	0.166348553497664	0.158333802529096	0.149845346002629	0.150699162619763
125.2	1.74677599177714E-4	0.166357905445274	0.170175207063094	0.160177193646632	0.303106178593323	5.83838631407196	1.74066505318844	0.328377160381046	0.180126106760968	0.203215826967406	0.179928144913879	0.310119943520906	0.225349397696309	0.166305549361517	0.158293036818871	0.1498093244147	0.150661073367622
125.3	1.74631869624027E-4	0.166314621931373	0.170131221037969	0.160137277441925	0.302980343857003	5.8267296368818	1.73765882799175	0.32826087042894	0.180119529340148	0.203166645724225	0.179888122311037	0.310034075895955	0.225244070087473	0.16626260158801	0.158252323633375	0.149773341207246	0.150623019537177
125.4	1.74586201532306E-4	0.166271395970746	0.170087292743543	0.160097408643603	0.302854843793306	5.81510785471825	1.73466172643634	0.32814482815458	0.18011297291739	0.203117526929433	0.1798481592286	0.309948338931373	0.22513901062553	0.166219710059425	0.158211662864058	0.149737396309648	0.150585001095488
125.5	1.74540594772195E-4	0.166228227442116	0.170043422059159	0.160057587158549	0.302729677246822	5.80352083564199	1.73167371359516	0.328029032835149	0.180106437408995	0.203068470455556	0.179808255531007	0.309862732327076	0.225034218415689	0.166176874658378	0.15817105440268	0.149701489651469	0.150547018009644
125.6	1.74495049213717E-4	0.166185116224559	0.169999608864508	0.160017812893898	0.302604843067038	5.79196844831601	1.72869475470254	0.327913483750508	0.180099922731662	0.203019476175481	0.179768411083109	0.309777255783899	0.22492969256685	0.166134095267823	0.158130498141307	0.149665621162458	0.150509070246765
125.7	1.74449564727271E-4	0.166142062197497	0.169955853039623	0.159978085757041	0.302480340108323	5.78045056200232	1.72572481515329	0.327798180183183	0.180093428802491	0.202970543962449	0.179728625750173	0.309691909003597	0.224825432191589	0.16609137177105	0.158089993972313	0.149629790772548	0.150471157774002
125.8	1.7440414118363E-4	0.166099065240701	0.169912154464882	0.159938405655623	0.302356167229899	5.76896704655886	1.72276386050183	0.327683121418355	0.180086955538974	0.202921673690059	0.179688899397877	0.309606691688837	0.224721436406134	0.16604870405168	0.158049541788379	0.149593998411854	0.150433280558537
125.9	1.7435877845394E-4	0.166056125234287	0.169868513021005	0.159898772497541	0.302232323295817	5.75751777243621	1.71981185646135	0.327568306743846	0.180080502858999	0.202872865232266	0.179649231892313	0.3095216035432	0.224617704330354	0.16600609199367	0.158009141482487	0.149558244010674	0.150395438567581
126	1.74313476409723E-4	0.166013242058716	0.169824928589054	0.159859186190944	0.302108807174932	5.74610261067451	1.71686876890296	0.327453735450107	0.180074070680842	0.202824118463377	0.179609623099979	0.309436644271173	0.224514235087736	0.165963535481307	0.157968792947926	0.149522527499489	0.150357631768378
126.1	1.74268234922869E-4	0.165970415594795	0.169781401050429	0.159819646644233	0.301985617740882	5.73472143290026	1.71393456385479	0.327339406830208	0.180067658923171	0.202775433258053	0.179570072887783	0.309351813578145	0.22441102780537	0.165921034399207	0.157928496078285	0.149486848808959	0.150319860128199
126.2	1.74223053865637E-4	0.165927645723669	0.169737930286871	0.159780153766058	0.301862753872061	5.72337411132325	1.71100920750119	0.327225320179826	0.180061267505039	0.202726809491303	0.179530581123039	0.309267111170409	0.224308081613929	0.165878588632317	0.157888250767454	0.149451207869926	0.150282123614348
126.3	1.74177933110657E-4	0.165884932326828	0.169694516180456	0.159740707465318	0.301740214451594	5.71206051873342	1.70809266618189	0.327111474797232	0.180054896345886	0.202678247038491	0.179491147673464	0.309182536755153	0.224205395647654	0.165836198065911	0.157848056909625	0.149415604613412	0.150244422194159
126.4	1.74132872530924E-4	0.165842275286099	0.169651158613598	0.159701307651161	0.30161799836732	5.70078052849779	1.70518490639113	0.326997869983279	0.180048545365531	0.202629745775325	0.17945177240718	0.309098090040458	0.224102969044337	0.16579386258559	0.157807914399288	0.149380038970618	0.150206755834997
126.5	1.74087871999797E-4	0.165799674483649	0.169607857469045	0.159661954232984	0.301496104511759	5.6895340145574	1.70228589477683	0.326884505041395	0.180042214484175	0.202581305577863	0.17941245519271	0.309013770735298	0.2240008009453	0.16575158207728	0.15776782313123	0.149344510872924	0.150169124504254
126.6	1.74042931391004E-4	0.165757129801983	0.169564612629879	0.159622647120427	0.301374531782097	5.67832085142426	1.69939559813983	0.326771379277564	0.180035903622399	0.202532926322508	0.179373195898977	0.308929578549531	0.22389889049538	0.165709356427232	0.157727783000536	0.149309020251889	0.150131528169357
126.7	1.73998050578631E-4	0.16571464112394	0.169521423979514	0.159583386223378	0.301253279080158	5.66714091417829	1.69651398343298	0.326658492000323	0.180029612701158	0.20248460788601	0.179333994395304	0.308845513193899	0.223797236842914	0.16566718552202	0.157687793902587	0.149273567039247	0.15009396679776
126.8	1.73953229437129E-4	0.165672208332697	0.169478291401696	0.159544171451971	0.301132345312381	5.65599407846438	1.69364101776038	0.326545842520743	0.180023341641782	0.20243635014546	0.179294850551408	0.308761574380025	0.223695839139718	0.165625069248539	0.157647855733058	0.149238151166913	0.150056440356949
126.9	1.73908467841306E-4	0.165629831311762	0.169435214780501	0.159505002716582	0.301011729389801	5.64488022048933	1.69077666837655	0.326433430152424	0.180017090365973	0.202388152978293	0.179255764237404	0.308677761820409	0.223594696541072	0.165583007494007	0.157607968387918	0.149202772566974	0.150018948814439
127	1.73863765666333E-4	0.165587509944976	0.169392194000333	0.159465879927831	0.300891430228019	5.63379921701892	1.68792090268564	0.326321254211478	0.180010858795803	0.202340016262285	0.179216735323799	0.308594075228422	0.223493808205703	0.165541000145959	0.157568131763429	0.149167431171696	0.149981492137776
127.1	1.73819122787735E-4	0.165545244116512	0.169349228945925	0.15942680299658	0.300771446747186	5.62275094537492	1.68507368824061	0.326209314016524	0.180004646853712	0.202291939875552	0.179177763681496	0.308510514318308	0.22339317329577	0.16549904709225	0.157528345756145	0.149132126913519	0.149944070294535
127.2	1.73774539081394E-4	0.165503033710873	0.169306319502337	0.159387771833933	0.300651777871979	5.61173528343219	1.68223499274245	0.326097608888671	0.179998454462505	0.20224392369655	0.179138849181785	0.308427078805175	0.223292790976843	0.165457148221053	0.157488610262908	0.149096859725058	0.149906683252324
127.3	1.7373001442355E-4	0.165460878612891	0.169263465554952	0.159348786351235	0.300532422531574	5.60075210961575	1.67940478403938	0.325986138151512	0.179992281545353	0.202195967604071	0.179099991696347	0.308343768404997	0.223192660417892	0.165415303420856	0.157448925180852	0.149061629539102	0.149869330978778
127.4	1.73685548690793E-4	0.165418778707725	0.169220666989479	0.15930984646007	0.300413379659629	5.58980130289784	1.67658303012606	0.325874901131108	0.179986128025787	0.202148071477244	0.179061191097252	0.308260582834607	0.223092780791264	0.165373512580462	0.1574092904074	0.149026436288613	0.149832013441564
127.5	1.73641141760067E-4	0.165376733880861	0.16917792369195	0.159270952072262	0.300294648194259	5.57888274279509	1.67376969914283	0.325763897155982	0.1799799938277	0.202100235195534	0.179022447256955	0.308177521811693	0.222993151272673	0.165331775588989	0.157369705840259	0.148991279906726	0.149794730608377
127.6	1.73596793508667E-4	0.165334744018111	0.169135235548719	0.159232103099871	0.300176227078017	5.56799630936562	1.6709647593749	0.325653125557106	0.17997387887534	0.20205245863874	0.178983760048298	0.308094585054801	0.222893771041181	0.165290092335868	0.157330171377427	0.148956160326748	0.149757482446945
127.7	1.7355250381424E-4	0.165292809005609	0.169092602446459	0.159193299455197	0.300058115257865	5.5571418832062	1.66816817925161	0.325542585667887	0.179967783093314	0.202004741686993	0.178945129344505	0.308011772283324	0.22279463927918	0.165248462710839	0.157290686917183	0.14892107748216	0.149720268925024
127.8	1.73508272554777E-4	0.165250928729814	0.169050024272165	0.159154541050774	0.29994031168516	5.54631934544943	1.66537992734565	0.325432276824163	0.179961706406581	0.201957084220756	0.178906555019181	0.307929083217503	0.222695755172378	0.165206886603957	0.157251252358094	0.148886031306611	0.149683090010401
127.9	1.73464099608622E-4	0.165209103077507	0.16900750091315	0.159115827799375	0.299822815315629	5.53552857776089	1.66259997237229	0.325322198364186	0.179955648740454	0.201909486120823	0.178868036946316	0.307846517578423	0.222597117909785	0.165165363905582	0.157211867599008	0.148851021733922	0.149645945670891
128	1.7341998485446E-4	0.165167331935789	0.168965032257041	0.159077159614004	0.299705625109348	5.52476946233637	1.65982828318864	0.325212349628615	0.179949610020594	0.201861947268318	0.178829575000275	0.30776407508801	0.222498726683691	0.165123894506385	0.157172532539055	0.148816048698084	0.149608835874341
128.1	1.73375928171324E-4	0.165125615192079	0.168922618191786	0.159038536407903	0.299588740030716	5.51404188189909	1.65706482879289	0.325102729960504	0.179943590173012	0.201814467544692	0.178791169055803	0.307681755469029	0.222400580689658	0.165082478297345	0.15713324707765	0.148781112133257	0.149571760588627
128.2	1.73331929438591E-4	0.165083952734118	0.168880258605645	0.158999958094544	0.299472159048443	5.50334571969691	1.65430957832354	0.324993338705293	0.179937589124065	0.201767046831724	0.17875281898802	0.307599558445077	0.222302679126496	0.165041115169744	0.157094011114484	0.148746211973771	0.149534719781656
128.3	1.73287988535978E-4	0.16504234444996	0.168837953387193	0.158961424587633	0.29935588113552	5.49268085949962	1.6515625010587	0.324884175210793	0.179931606800455	0.201719685011517	0.178714524672423	0.307517483740584	0.222205021196254	0.164999805015172	0.157054824549529	0.148711348154123	0.149497713421363
128.4	1.73244105343544E-4	0.165000790227979	0.168795702425316	0.158922935801107	0.299239905269203	5.48204718559616	1.64882356641531	0.324775238827183	0.179925643129224	0.201672381966503	0.178676285984881	0.307435531080807	0.222107606104202	0.164958547725521	0.157015687283037	0.148676520608979	0.149460741475715
128.5	1.7320027974169E-4	0.164959289956861	0.168753505609215	0.158884491649134	0.299124230430988	5.47144458279196	1.64609274394843	0.324666528906993	0.179919698037758	0.201625137579433	0.178638102801636	0.30735370019183	0.222010433058815	0.164917343192988	0.156976599215535	0.148641729273171	0.149423803912706
128.6	1.73156511611153E-4	0.164917843525607	0.168711362828399	0.158846092046114	0.299008855606595	5.46087293640618	1.64337000335049	0.324558044805095	0.179913771453781	0.201577951733384	0.178599974999299	0.307271990800557	0.221913501271757	0.16487619131007	0.156937560247827	0.148606974081698	0.149386900700362
128.7	1.73112800833009E-4	0.164876450823532	0.168669273972687	0.158807736906673	0.298893779785944	5.45033213226907	1.64065531445058	0.324449785878698	0.179907863305353	0.201530824311752	0.178561902454853	0.307190402634713	0.221816809957869	0.164835091969566	0.156898570280993	0.148572254969726	0.149350031806738
128.8	1.7306914728867E-4	0.16483511174026	0.168627238932206	0.158769426145668	0.298779001963134	5.43982205671931	1.63794864721372	0.324341751487329	0.179901973520869	0.201483755198254	0.178523885045648	0.307108935422837	0.221720358335148	0.164794045064573	0.156859629216388	0.148537571872584	0.149313197199919
128.9	1.73025550859883E-4	0.164793826165727	0.168585257597391	0.158731159678181	0.298664521136425	5.42934259660131	1.63524997174016	0.324233940992831	0.179896102029061	0.201436744276927	0.1784859226494	0.307027588894281	0.22162414562474	0.164753050488488	0.156820736955638	0.14850292472577	0.149276396848019
129	1.72982011428729E-4	0.164752593990178	0.168543329858983	0.158692937419525	0.298550336308215	5.41889363926262	1.63255925826464	0.324126353759347	0.179890248758987	0.201389791432126	0.178448015144189	0.306946362779207	0.221528171050916	0.164712108135006	0.156781893400645	0.148468313464942	0.149239630719183
129.1	1.72938528877621E-4	0.164711415104168	0.168501455608027	0.158654759285236	0.298436446485021	5.4084750725513	1.62987647715569	0.324018989153313	0.179884413640039	0.201342896548521	0.178410162408463	0.306865256808585	0.221432433841064	0.164671217898117	0.156743098453579	0.148433738025926	0.149202898781584
129.2	1.72895103089305E-4	0.164670289398555	0.168459634735874	0.158616625191075	0.298322850677459	5.39808678481328	1.62720159891494	0.323911846543448	0.179878596601936	0.2012960595111	0.178372364321027	0.306784270714187	0.221336933225671	0.164630379672108	0.156704352016883	0.148399198344708	0.149166201003425
129.3	1.72851733946857E-4	0.164629216764508	0.168417867134176	0.158578535053031	0.298209547900223	5.38772866488985	1.62453459417641	0.323804925300743	0.179872797574722	0.201249280205164	0.178334620761053	0.306703404228586	0.221241668438308	0.164589593351558	0.156665653993269	0.148364694357439	0.14912953735294
