Energy	Ytterbium	Lutetium	Hafnium	Tantalum	Tungsten	Rhenium	Osmium	Iridium	Platinum	Gold	Mercury	Thallium	Lead	Bismuth	Polonium	Astatine	Radon	Francium	Radium	Actinium	Thorium	Protactinium	Uranium
164.8	7.61973470005449	11.1939276153598	15.3165155196217	20.2345656221531	24.2246980166785	27.3049547871275	30.0554710069633	31.0399606898703	1422.39645428098	28.460320238746	20.4620697977623	18.3197715470803	18.0862471964058	16.1606716031225	16.1711925411418	11.3223308344503	0.0170792762633052	7.31918898470205	10.2865693372588	19.4768978278295	22.996761520154	31.5528241950165	38.9884065783693
164.9	7.60838137757963	11.1771967669914	15.2936443251007	20.2043784758736	24.1885924414238	27.2642769490704	30.0106238051773	30.9937905032916	1420.28201093205	28.4179434187798	20.4316341590163	18.2925828350515	18.0593904369751	16.1366595900729	16.1469605561103	11.305520508067	0.0170538719338673	7.31228727420079	10.2713489797988	19.4481360315169	22.9628776345662	31.5064533181731	38.9312536685776
165	7.59705322030736	11.1605027559545	15.2708233387287	20.1742573842858	24.152565758127	27.2236879525611	29.9658749532433	30.9477222688113	1418.17217560739	28.3756590819501	20.4012647151171	18.2654532677391	18.0325920017901	16.1126995941404	16.1227812987016	11.288746487701	0.0170285226219698	7.30539309788718	10.2561611774023	19.419435606148	22.929065876675	31.4601808985586	38.8742217506564
165.1	7.58575015746551	11.1438454791121	15.2480524201982	20.1442021631849	24.1166177470191	27.1831875502445	29.9212241769792	30.90175570126	1416.06693551238	28.3334669711136	20.3709612824359	18.2383826810619	18.0058517292993	16.0887914717505	16.0986546243933	11.2720086735945	0.0170032281761266	7.29850645354975	10.2410058415389	19.3907963852086	22.8953260511102	31.414006669932	38.8173104983252
165.2	7.57447211852286	11.1272248336772	15.2253314296774	20.11421262899	24.0807481890749	27.1427754956018	29.8766712031295	30.8558905164326	1413.96627789555	28.2913668299948	20.340723677963	18.2113709114923	17.9791694584947	16.0649350798096	16.0745803891387	11.255306966322	0.0169779884453567	7.29162733894748	10.2258828839695	19.3622182027314	22.8616579631424	31.3679303669243	38.7605195863695
165.3	7.56321903318816	11.1106407172119	15.2026602278086	20.0842885987418	24.0449568660101	27.1024515429475	29.8322157593613	30.8101264310833	1411.87019004837	28.2493584031831	20.3105517193051	18.1844177960529	17.95254502891	16.0411302757029	16.0505584493649	11.2386412667887	0.0169528032791824	7.28475575180998	10.2107922167455	19.3337008932934	22.8280614186802	31.3219517250353	38.7038486906369
165.4	7.55199083140916	11.0940930276254	15.1800386757061	20.0544298901	24.009243560278	27.0622154474265	29.7878575742606	30.7644631629232	1409.77865930511	28.2074414361287	20.2804452246831	18.1575231723156	17.9259782806179	16.017376917293	16.0265886619709	11.2220114762295	0.016927672527627	7.27789168983756	10.1957337522071	19.3052442920145	22.7945362242681	31.2760704806306	38.6472974880328
165.5	7.54078744337168	11.0775816631729	15.1574666349543	20.0246363213406	23.9736080550672	27.0220669650099	29.7435963773291	30.7189004306152	1407.69167304264	28.1656156751397	20.2504040129294	18.1306868783982	17.8994690542287	15.9936748629178	16.0026708843256	11.2054174962073	0.0169025960412132	7.27103515070145	10.1807074029826	19.2768482345546	22.7610821870839	31.2302863709379	38.5908656565162
165.6	7.52960879949865	11.0611065224543	15.1349439676059	19.9949077113538	23.9380501342982	26.9820058524926	29.6994318989799	30.6734379537713	1405.60921868029	28.1238808673784	20.2204279034857	18.1039087529634	17.8730171908877	15.9700239713884	15.9788049742664	11.1888592286122	0.016877573670961	7.26418613204384	10.1657130819873	19.2485125571123	22.7276991149366	31.1845991340439	38.5345528750963
165.7	7.51845483044917	11.0446675044127	15.1124705361802	19.9652438796414	23.9025695826206	26.9420318674894	29.6553638705346	30.6280754529482	1403.53128367968	28.0822367608581	20.1905167164005	18.0771886352157	17.8466225322731	15.9464241019877	15.9549907900973	11.1723365756598	0.0168526052683858	7.2573446314781	10.150750702422	19.2202370964224	22.6943868162633	31.1390085088909	38.4783588238277
165.8	7.50732546711756	11.0282645083331	15.090046203661	19.9356446463145	23.8671661854103	26.9021447684322	29.6113920242191	30.5828126496438	1401.45785554453	28.0406831044395	20.1606702723267	18.0505263648998	17.820284920594	15.922875114468	15.9312281905868	11.1558494398903	0.0168276906854963	7.25051064658889	10.1358201777723	19.1920216897539	22.6611451001274	31.0935142352735	38.4222831838072
165.9	7.49622064063243	11.0118974338408	15.0676708334947	19.9061098320907	23.8318397287663	26.8623443145664	29.5675160931605	30.5376492662937	1399.38892182052	27.9992196478278	20.1308883925192	18.0239217822983	17.7940041985883	15.8993768690497	15.9075170349667	11.1393977241668	0.0168028297747929	7.24368417493227	10.1209214218075	19.163866174908	22.6279737762161	31.0481160538356	38.366325637169
166	7.48514028235577	10.9955661809004	15.0453442895888	19.8766392582923	23.7965899995085	26.822630265948	29.5237358113832	30.492585026267	1397.32447009509	27.9578461415688	20.1011708988327	17.9973747282295	17.7677802095208	15.8759292264192	15.8838571829297	11.1229813316745	0.0167780223892654	7.23686521403585	10.1060543485793	19.1357703902161	22.5948726548378	31.0028137060668	38.3104858670814
166.1	7.47408432388198	10.9792706498145	15.0230664363097	19.8472327468433	23.7614167851741	26.78300238344	29.4800509138055	30.4476196538629	1395.26448799731	27.9165623370459	20.071517613719	17.9708850440455	17.7416127971807	15.852532047727	15.8602484946283	11.1066001659193	0.0167532683823913	7.23005376139895	10.0912188724207	19.1077341745376	22.5618415469199	30.9576069342994	38.2547635577427
166.2	7.46305269703698	10.9630107412219	15.0008371384812	19.8178901202674	23.7263198740151	26.7434604287096	29.4364611362362	30.4027528743074	1393.20896319773	27.8753679864769	20.0419283602249	17.9444525716298	17.7155018058799	15.8291851945861	15.8366908306723	11.0902541307264	0.0167285676081342	7.2232498144927	10.0764149079452	19.0797573672583	22.5288802640063	30.9124954817051	38.1991583943771
166.3	7.45204533387727	10.9467863560965	14.9786562613825	19.7886112016856	23.6912990549957	26.7040041642249	29.3929662153709	30.357984413749	1391.15788340815	27.8342628429104	20.0124029619898	17.9180771533957	17.6894470804508	15.80588852907	15.8131840521279	11.0739431302391	0.0167039199209412	7.21645337076019	10.0616423700455	19.0518398082878	22.4959886182552	30.8674790922918	38.1436700632308
166.4	7.44106216668904	10.9305973957463	14.9565236707464	19.7593958148136	23.656354117789	26.6646333532515	29.3495658887885	30.3133139992553	1389.11123638152	27.7932466602227	19.9829412432432	17.8917586322834	17.6634484662441	15.782641913711	15.7897280205153	11.0576670689178	0.0166793251757417	7.20966442761662	10.0469011738924	19.0239813380579	22.4631664224366	30.8225575109004	38.0882982515685
166.5	7.43010312798723	10.9144437618116	14.9344392327575	19.7302437839596	23.6214848527746	26.6253477598497	29.3062598949479	30.2687413588098	1387.06900991175	27.7523191931146	19.9535430288028	17.8654968517588	17.6375058091273	15.7594452114983	15.7663225978072	11.0414258515385	0.0166547832279452	7.20288298244938	10.032191234934	18.9961817975206	22.4304134899302	30.7777304832017	38.0330426476689
166.6	7.41916815051466	10.8983253562637	14.9124028140506	19.7011549340221	23.5866910510354	26.5861471488712	29.2630479731842	30.2242662213077	1385.03119183355	27.711480197108	19.9242081440716	17.839291655811	17.6116189554819	15.7362982858765	15.7429676464272	11.0252193831917	0.0166302939334395	7.19610903261825	10.0175124688943	18.9684410281458	22.3977296347228	30.7329977556932	37.9779029408214
166.7	7.40825716724108	10.8822420814042	14.8904142817086	19.6721290904873	23.5519725043553	26.5470312859559	29.2199298637059	30.1798883165527	1382.99777002228	27.6707294285429	19.8949364150361	17.8131428889501	17.5857877522021	15.7132010007434	15.719663029248	11.0090475692811	0.0166058571485887	7.18934257545549	10.0028647917725	18.9407588719197	22.3651146714061	30.6883590756957	37.9228788213221
166.8	7.39737011136232	10.8661938398629	14.8684735032612	19.6431660794269	23.5173290052161	26.5079999375289	29.1769053075906	30.1356073752533	1380.9687323938	27.6300666445737	19.8657276682639	17.7870503962054	17.5600120466923	15.6901532204487	15.6964086095897	10.9929103155226	0.0165814727302317	7.182583608266	9.98824811984143	18.9131351713428	22.3325684151746	30.6438141913508	37.8679699804697
166.9	7.38650691629937	10.850180534597	14.8465803466824	19.6142657274959	23.4827603467951	26.4690528707974	29.1339740467824	30.0914231290194	1378.94406690427	27.5894916031667	19.836581730901	17.7610140231235	17.5342916868653	15.6671548097917	15.6732042512179	10.9768075279428	0.01655714053568	7.17583212832742	9.97366236964716	18.8855697694275	22.3000906818228	30.5993628516171	37.8131761105622
167	7.37566751569748	10.8342020688895	14.8247346803896	19.58542786193	23.4482663229616	26.4301898537475	29.0911358240878	30.0473353103583	1376.92376155003	27.5490040630962	19.8074984306703	17.7350336157658	17.5086265211404	15.64420563402	15.6500498183423	10.960739112878	0.0165328604227162	7.1690881328903	9.95910745800749	18.8580625096968	22.2676812877435	30.5550048062673	37.7584969048926
167.1	7.36485184342531	10.8182583463484	14.8029363732412	19.5566523105437	23.4138467282751	26.3914106551414	29.0483903831729	30.0033436526721	1374.90780436743	27.508603783942	19.7784775958684	17.709109020707	17.4830163984411	15.6213055588277	15.6269451756151	10.944704976973	0.0165086322495918	7.1623516191782	9.94458330201106	18.8306132361817	22.2353400499251	30.5107398058854	37.7039320577454
167.2	7.35405983357401	10.8023492709048	14.7811852945352	19.5279389017277	23.3795013579821	26.352715044514	29.0057374685596	29.9594478902531	1372.89618343268	27.4682905260857	19.7495190553644	17.6832400850325	17.4574611681935	15.5984544503534	15.6038901881289	10.9287050271798	0.0164844558750257	7.15562258438782	9.93008981901633	18.8032217934199	22.2030667859495	30.4665676018633	37.649481264393
167.3	7.34329142045635	10.7864747468121	14.7594813140074	19.4992874644468	23.3452300080133	26.3141027921702	28.9631768256227	29.9156477582811	1370.88888686167	27.4280640507076	19.7206226385966	17.6574266563372	17.4319606803241	15.5756521751786	15.5808847214155	10.9127391707564	0.0164603311582024	7.14890102568918	9.91562692665051	18.7758880264534	22.17086131399	30.4224879463978	37.5951442210916
167.4	7.3325465386059	10.7706346786446	14.7378243018296	19.4706978282376	23.3110324749813	26.2755736691817	28.9207082005859	29.8719429928198	1368.88590280986	27.3879241197842	19.6917881755711	17.6316685827226	17.4065147852578	15.5528986003262	15.5579286414438	10.8968073152658	0.0164362579587698	7.1421869402257	9.90119454280859	18.7486117808268	22.1387234528088	30.3785005924876	37.5409206250777
167.5	7.32182512277606	10.7548289712959	14.7162141286078	19.4421698232062	23.2769085561775	26.2371274473838	28.8783313405191	29.828333330813	1366.88721947208	27.3478704960842	19.6630154968591	17.6059657127956	17.3811233339164	15.5301935932584	15.5350218146184	10.8809093685745	0.0164122361368379	7.13548032511434	9.88679258565227	18.7213929025853	22.1066530217546	30.3346052939302	37.4868101745642
167.6	7.31112710793927	10.7390575299783	14.6946506653809	19.4137032800261	23.2428580495698	26.1987638993729	28.8360459933348	29.7848185100816	1364.89282508239	27.3079029431659	19.6343044335949	17.580317895666	17.3557861777158	15.5075370218752	15.5121641077781	10.865045238852	0.0163882655529767	7.12878117744576	9.87242097360897	18.6942312382728	22.0746498407612	30.290801805319	37.4328125687372
167.7	7.30045242928613	10.723320260221	14.6731337836185	19.3852980299357	23.2088807537996	26.160482798503	28.793851907785	29.7413982693198	1362.90270791393	27.2680212253742	19.6056548174738	17.5547249809447	17.330503168565	15.4849287545129	15.4893553881939	10.8492148345686	0.0163643460682148	7.1220894942844	9.85807962537082	18.6671266349303	22.0427137303441	30.24708988204	37.3789275077517
167.8	7.28980102222453	10.7076170678691	14.6516633552195	19.3569539047365	23.1749764681794	26.1222839188831	28.7517488334575	29.6980723480919	1360.91685627879	27.2282251078372	19.5770664807494	17.5291868187419	17.3052741588637	15.462368659942	15.4665955235677	10.8334180644953	0.016340477544037	7.11540527266865	9.84376845989365	18.6400789400935	22.0108445115993	30.2034692802692	37.3251546927281
167.9	7.27917282237881	10.6919478590823	14.6302392525105	19.3286707367905	23.1411449926902	26.0841670353739	28.7097365207731	29.654840486829	1358.93525852782	27.1885143564633	19.548539256232	17.5037032596649	17.2800990015003	15.4398566073657	15.4438843820303	10.8176548377018	0.0163166598423832	7.10872850961098	9.82948739639599	18.6130880017914	21.9790420062008	30.1599397569694	37.2714938257491
168	7.26856776558889	10.6763125403335	14.6088613482437	19.3004483590183	23.1073861279786	26.0461319235853	28.6678147209819	29.6117024268255	1356.95790305048	27.148888737938	19.5200729772863	17.4782741548164	17.2549775498502	15.4173924664183	15.4212218321403	10.801925063556	0.0162928928256463	7.10205920209805	9.81523635435807	18.586153668544	21.9473060363979	30.1165010698869	37.2179446098553
168.1	7.25798578790946	10.6607110184081	14.5875295155956	19.2722866048965	23.0736996753546	26.0081783598731	28.6259831861608	29.5686579102355	1354.98477827474	27.1093480197214	19.4916674778288	17.4528993557922	17.2299096577741	15.3949761071636	15.398607742882	10.7862286517224	0.0162691763566704	7.09539734709083	9.80101525352084	18.5592757893608	21.9156364250138	30.0731529775493	37.164506749042
168.2	7.24742682560907	10.6451432004021	14.5662436281655	19.244185308456	23.0400854367885	25.9703061213362	28.5842416692094	29.5257066800701	1353.01587266686	27.0698919700445	19.4633225923264	17.4275787146798	17.2048951796154	15.3726074000928	15.3760419836641	10.7705655121611	0.0162455102987492	7.08874294152477	9.78682401388495	18.5324542137389	21.884032995443	30.0298952392619	37.1111799482556
168.3	7.23689081516939	10.6296089937212	14.5450035599731	19.2161443042796	23.0065432149089	25.9325149858136	28.5425899238473	29.4828484801932	1351.05117473129	27.0305203579064	19.4350381557935	17.4023120840561	17.1799339701993	15.3502862161235	15.3535244243178	10.7549355551268	0.0162218945156245	7.08209598230988	9.77266255570982	18.505688791661	21.8524955716493	29.9867276151049	37.05796391339
168.4	7.22637769328426	10.6141083060798	14.5238091854577	19.1881634275	22.9730728129996	25.8948047318819	28.5010277046107	29.440083055319	1349.09067301052	26.9912329530716	19.4068140037904	17.3770993169854	17.15502588483	15.3280124265974	15.3310549350957	10.7393386911675	0.016198328871484	7.07545646633089	9.75853079951258	18.4789793735935	21.8210239781634	29.9436498659307	37.0048583512829
168.5	7.21588739685896	10.5986410454995	14.5026603794762	19.1602425137971	22.9396740349974	25.8571751388518	28.4595547668497	29.3974101510083	1347.13435608491	26.9520295260668	19.3786499724209	17.3519402670182	17.1301707792896	15.3057859032793	15.3086333866697	10.7237748311235	0.0161748132309599	7.06882439044736	9.7444286660672	18.4523258104851	21.789618040081	29.9006617533609	36.9518629697123
168.6	7.2054198630093	10.5832071203078	14.4815570173012	19.1323813993966	22.9063466854893	25.8196259867657	28.4181708667242	29.3548295136651	1345.18221257252	26.9129098481778	19.3505458983303	17.3268347881882	17.1053685098356	15.2836065183547	15.2862596501297	10.7082438861262	0.0161513474591271	7.06219975149385	9.73035607640341	18.4257279537645	21.7582775830609	29.857763039783	36.8989774773931
168.7	7.19497502906089	10.5678064391374	14.4604989746199	19.1045799210676	22.8730905697101	25.7821570563949	28.3768757612018	29.3123408905335	1343.23423112905	26.8738736914468	19.3225016187033	17.3017827350114	17.0806189331995	15.261474144429	15.2639335969821	10.6927457675969	0.0161279314215016	7.05558254627995	9.71631295180581	18.3991856553388	21.7270024333221	29.8149534883482	36.8462015839736
168.8	7.1845528325482	10.5524389109243	14.4394861275321	19.0768379161203	22.83990549354	25.7447681292362	28.3356692080538	29.2699440296947	1341.2904004476	26.8349208286692	19.2945169712619	17.276783962484	17.0559219065849	15.2393886545253	15.2416550991479	10.677280387246	0.0161045649840386	7.04897277159053	9.70229921381288	18.3726987675918	21.6957924176425	29.7722328629681	36.7935350000317
168.9	7.17415321121385	10.5371044449074	14.4185183525487	19.0491552224039	22.8067912635018	25.7074589875096	28.2945509658527	29.2276386800632	1339.35070925859	26.796051033391	19.2665917942632	17.2518383260799	17.0312772876655	15.2173499220831	15.2194240289616	10.6618476570714	0.016081248013131	7.04237042418577	9.68831478421601	18.3462671433818	21.6646473633564	29.7296009283119	36.7409774370716
169	7.16377610300772	10.5218029506265	14.3975955265902	19.0215316783047	22.7737476867584	25.6702294141556	28.2535207939687	29.1854245913839	1337.41514632956	26.7572640799058	19.2387259264974	17.2269456817499	17.0066849345833	15.1953578209565	15.1972402591691	10.646447489358	0.0160579803756078	7.03577550080134	9.67435958505856	18.3198906360405	21.6335670983525	29.6870574498035	36.6885286075204
169.1	7.15342144608622	10.506534337922	14.376717526985	18.9939671227441	22.7407745711108	25.6330791928318	28.2125784525669	29.143301514229	1335.48370046508	26.7185597432515	19.2109192072858	17.2021058859189	16.982144705947	15.1734122254126	15.1751036629269	10.6310797966761	0.0160347619387322	7.02918799814849	9.66043353863492	18.2935690993704	21.6025514510717	29.6446021936187	36.6361882247247
169.2	7.14308917881139	10.491298516933	14.3558842314677	18.9664613951762	22.707871724995	25.5960081079105	28.1717237026038	29.1012691999944	1333.55636050657	26.6799377992079	19.1831714764788	17.1773187954846	16.95765646083	15.1515130101302	15.1530141137996	10.6157444918805	0.0160115925701999	7.0226079129142	9.64653656748953	18.2673023876438	21.5716002505053	29.6022349266827	36.5839560029466
169.3	7.13277923975018	10.4760953980964	14.3350955181777	18.9390143355857	22.6750389574798	25.559015944476	28.1309563058247	29.0593274008971	1331.63311533218	26.6413980242936	19.1554825744535	17.1525842678156	16.9332200587686	15.1296600501978	15.1309714857594	10.6004414881096	0.0159884721381379	7.0160352417613	9.63266859441598	18.2410903556006	21.5407133261925	29.5599554166667	36.5318316573612
169.4	7.12249156767359	10.4609248921459	14.3143512656577	18.9116257844864	22.6422760782645	25.5221024883214	28.0902760247604	29.0174758699713	1329.71395385663	26.6029401957634	19.127852342112	17.1279021607494	16.9088353597604	15.1078532211125	15.1089756531837	10.5851706987839	0.0159654005111024	7.0094699813286	9.61882954245602	18.2149328584463	21.5098905082188	29.5177634319854	36.4798149040524
169.5	7.11222610155593	10.4457869101106	14.2936513528518	18.8842955829182	22.609582897676	25.4852675259466	28.0496826227242	28.9757143610659	1327.79886503108	26.5645640916049	19.1002806208795	17.1032723325908	16.8845022242622	15.0860923987778	15.0870264908541	10.5699320376052	0.0159423775580772	7.00291212823099	9.60501933489868	18.188829751851	21.4791316272137	29.4756587417945	36.4279054600096
169.6	7.10198278057397	10.430681363314	14.2729956591042	18.8570235724462	22.5769592266669	25.4485108445547	28.0091758638088	28.9340426288409	1325.88783784298	26.5262694905361	19.0727672527016	17.0786946421098	16.8602205131886	15.0643774595029	15.0651238739549	10.5547254185558	0.0159194031484724	6.99636167905959	9.5912378952793	18.162780891947	21.4484365143486	29.4336411159872	36.376103043125
169.7	7.09176154410621	10.4156081633727	14.2523840641578	18.8298095951576	22.5444048768128	25.4118322320498	27.9687555128834	28.8924604287647	1323.98086131594	26.4880561720028	19.0453120800431	17.0541689485401	16.83599008791	15.0427082800001	15.0432676780711	10.5395507558966	0.0158964771521223	6.98981863038186	9.57748514737863	18.1367861353274	21.417805001335	29.3917103251922	36.3244073721892
169.8	7.08156233173205	10.4005672221955	14.2318164481521	18.8026534936604	22.5119196603097	25.3752314770344	27.9284213355908	28.8509675171104	1322.07792450959	26.4499239161749	19.0179149458854	17.0296951115774	16.8118108102508	15.0210847373842	15.0214577791876	10.524407964167	0.0158735994392843	6.98328297874175	9.5637610152219	18.1108453390442	21.3872369204223	29.3498661407705	36.2728181668886
169.9	7.07138508323104	10.3855584519822	14.2112926916222	18.7755551110811	22.479503389972	25.3387083688061	27.8881730983442	28.8095636509533	1320.17901651942	26.4118725039446	18.990575693725	17.0052729913771	16.7876825424877	14.9995067091704	14.9996940536871	10.5092969581832	0.0158507698806368	6.97675472065977	9.55006542307786	18.0849583606065	21.3567321043958	29.3081083348128	36.2213351478019
170	7.06122973858207	10.3705817652221	14.1908126754971	18.7485142910625	22.4471558792299	25.3022626973555	27.848010568324	28.7682485881674	1318.28412647667	26.3739017169231	18.963294167571	16.9809024485529	16.7636051473484	14.9779740732731	14.977976378349	10.4942176530374	0.0158279883472779	6.97023385263317	9.53639829545796	18.0591250579793	21.3262903865748	29.2664366801367	36.1699580363965
170.1	7.05109623796264	10.3556370746935	14.1703762810979	18.7215308777622	22.4148769421269	25.2658942533632	27.8079335134757	28.7270220874225	1316.3932435482	26.3360113374378	18.9360702119435	16.9565833441752	16.7395784880089	14.9564867080039	14.9563046303476	10.4791699640966	0.0158052547107237	6.96372037113602	9.52275955711533	18.0333452895812	21.2959116008105	29.2248509502839	36.1186865550254
170.2	7.04098452174804	10.3407242934622	14.1499833901367	18.69460471585	22.3826663933176	25.2296028281972	27.7679417025059	28.6858839081812	1314.50635693629	26.2982011485298	18.9089036718714	16.9323155397689	16.7156024280927	14.9350444920707	14.9346786872512	10.4641538070018	0.0157825688429069	6.95721427261935	9.50914913304397	18.0076189142828	21.265595581484	29.1833509195179	36.0675204269241
170.3	7.03089453051061	10.3258433348803	14.1296338847151	18.6677356505066	22.3505240480654	25.1933882139104	27.7280349048802	28.6448338106957	1312.62345587859	26.2604709339507	18.8817943928907	16.9080988973119	16.6916768316687	14.9136473045757	14.9130984270198	10.4491690976668	0.0157599306161748	6.95071555351129	9.49556694847778	17.9819457914055	21.2353421635045	29.1419363628209	36.0164593762068
170.4	7.020826205019	10.3109941125853	14.109327647322	18.6409235274211	22.3184497222398	25.1572502032377	27.6882128908197	28.6038715560047	1310.74452964792	26.2228204781605	18.8547422210423	16.8839332792335	16.6678015632494	14.8922950250141	14.8915637280044	10.4342157522771	0.0157373399032882	6.94422421021715	9.48201292888968	17.956325780719	21.2051511823069	29.1006070558911	35.9655031278636
170.5	7.01077948623735	10.296176540499	14.0890645608331	18.614168192789	22.2864432323145	25.1211885895936	27.6484754312985	28.5629969059307	1308.86956755215	26.1852495663243	18.8277470028701	16.8598185484121	16.6439764877894	14.8709875332725	14.8700744689451	10.419293687289	0.0157147965774194	6.93774023911959	9.46848699999074	17.9307587424406	21.1750224738504	29.0593627751404	35.9146514077569
170.6	7.00075431532459	10.2813905328264	14.0688445085086	18.5874694933107	22.2545043953649	25.0852031670692	27.6088222980405	28.5222096230766	1306.9985589341	26.14775798431	18.8008085854193	16.8357545681744	16.6202014706835	14.8497247096276	14.8486305289699	10.4044028194284	0.015692300512151	6.93126363657868	9.45498908772925	17.9052445372326	21.1449558746162	29.0182032976912	35.8639039426185
170.7	6.99075063363364	10.2666360040544	14.0486673739922	18.5608272761893	22.2226330290655	25.0492937304303	27.5692532635168	28.4815094708231	1305.13149317134	26.1103455186852	18.7739268162341	16.8117412022926	16.5964763777653	14.8285064347444	14.8272317875928	10.3895430656902	0.0156698515814741	6.92479439893208	9.44151911828986	17.8797830262012	21.1149512216057	28.9771284013744	35.8132604600461
170.8	6.98076838271071	10.251912868951	14.0285330413092	18.5342413891286	22.1908289516881	25.013460075114	27.5297681009426	28.4408962133253	1303.26835967612	26.073011956715	18.747101543356	16.7877783149837	16.5728010753051	14.8073325896751	14.8058781247133	10.3747143433366	0.015647449659787	6.91833252249514	9.4280770180927	17.8543740708947	21.0850083523382	28.9361378647263	35.7627206885002
170.9	6.97080750429449	10.2372210425638	14.0084413948656	18.507711680331	22.159091982099	24.9777019972266	27.4903665842744	28.4003696155101	1301.40914789521	26.0357570863588	18.7203326153221	16.763865770907	16.5491754300087	14.7862030558573	14.7845694206138	10.3599165698969	0.0156250946218932	6.911878003561	9.41466271379247	17.8290175333018	21.0551271048496	28.895231466986	35.7122843573007
171	6.96086794031546	10.2225604402196	13.9883923194462	18.4812379984962	22.1274219397571	24.9420192935409	27.4510484882072	28.3599294430731	1299.55384730976	25.998580696268	18.6936198811627	16.7400034351629	16.5255993090154	14.7651177151127	14.7633055559591	10.3451496631657	0.0156027863430004	6.90543083840074	9.40127613227758	17.8037132758501	21.02530731769	28.8544089880929	35.6619511966241
171.1	6.95094963289514	10.2079309775225	13.968385700213	18.4548201928186	22.0958186447115	24.9064117614938	27.4118135881717	28.3195754624755	1297.70244743517	25.9614825757833	18.6669631903998	16.7161911732909	16.5020725798965	14.7440764496456	14.7420864117945	10.3304135412024	0.0155805246987188	6.89899102326348	9.38791720066929	17.7784611614042	20.9955488299219	28.8136702086842	35.6117209375001
171.2	6.94105252434534	10.1933325703537	13.9484214227042	18.4284581129858	22.064281917599	24.8708791991834	27.3726616603314	28.2793074409415	1295.85493782099	25.9244625149318	18.640362393045	16.6924288512682	16.4785951106535	14.7230791420414	14.7209118695446	10.3157081223301	0.0155583095650592	6.89255855437648	9.37458584632085	17.7532610532645	20.9658514811183	28.773014910092	35.5615933118082
171.3	6.9311765571674	10.1787651348695	13.9284993728326	18.4021516091766	22.0328115796422	24.8354214053665	27.3335924815798	28.2391251464551	1294.01130805075	25.8875203044247	18.6138173395979	16.6687163355079	16.4551667697165	14.7021256752651	14.6997818110117	10.3010333251346	0.0155361408184321	6.88613342794533	9.36128199681658	17.7281128151651	20.9362151113608	28.7324428743411	35.511568052275
171.4	6.92132167405153	10.1642285875011	13.9086194368841	18.3759005320591	22.0014074526471	24.8000381794567	27.2946058295377	28.1990283477572	1292.17154774184	25.8506557356545	18.587327881044	16.6450534928571	16.4317874259428	14.6812159326602	14.6786961183747	10.2863890684632	0.0155140183356458	6.879715640154	9.34800557997106	17.7030163112725	20.9066395612379	28.6919538841462	35.4616448924709
171.5	6.91148781787602	10.1497228449529	13.888781501516	18.3497047327887	21.9700693590007	24.7647293215209	27.2557014825503	28.159016814343	1290.3356465454	25.8138686006925	18.5608938688526	16.6214401905956	16.408456948615	14.6603497979469	14.6576546741874	10.2717752714241	0.0154919419939049	6.87330518716495	9.33475652382828	17.6779714061839	20.8771246718427	28.6515477229091	35.4118235668066
171.6	6.90167493170653	10.135247824202	13.8689854537562	18.3235640630066	21.938797121669	24.7294946322777	27.2168792196845	28.1190903164588	1288.50359414616	25.777158692286	18.5345151549757	16.5978762964341	16.3851752074394	14.6395271552206	14.6366573613773	10.257191853385	0.0154699116708091	6.86690206511932	9.32153475666072	17.6529779649257	20.8476702847716	28.6112241747168	35.3621038105307
171.7	6.89188295879541	10.1208034424966	13.8492311810012	18.2974783748374	21.9075905641948	24.6943339130942	27.178138820726	28.0792486250994	1286.67538026235	25.740525803856	18.5081915918455	16.5743616785127	16.3619420725445	14.6187478889509	14.615704063244	10.2426387339726	0.0154479272443512	6.86050627013699	9.30834020696859	17.6280358529515	20.8182762421217	28.5709830243383	35.3124853597261
171.8	6.8821118425809	10.1063896173554	13.829518571015	18.2714475208877	21.8764495106952	24.659246965984	27.1394800661769	28.0394915120048	1284.85099464553	25.7039697294943	18.4819230323727	16.5508962053987	16.3387574144793	14.5980118839799	14.5947946634581	10.228115833071	0.0154259885929161	6.8541177983167	9.29517280347892	17.6031449361411	20.7889423864897	28.5308240572226	35.2629679513069
171.9	6.87236152668651	10.0920062665663	13.8098475119275	18.245471354244	21.8453737858596	24.6242335936045	27.1009027372524	27.9998187496581	1283.0304270805	25.6674902639613	18.4557093299447	16.5274797460859	16.3156211042118	14.5773190255206	14.5739290460598	10.2136230708214	0.0154040955952792	6.84773664573619	9.28203247514472	17.5783050807987	20.7596685609695	28.4907470594957	35.2135513230157
172	6.86263195492023	10.0776533081855	13.7902178922333	18.2195497284712	21.8143632149478	24.5892935992544	27.0624066158788	27.9602301112817	1281.21366738516	25.6310872026833	18.4295503384242	16.504112169992	16.2925330131272	14.5566691991561	14.5531070954573	10.1991603676207	0.0153822481306049	6.84136280845231	9.26891915114417	17.5535161536511	20.7304546091507	28.4507518179584	35.1642352134201
172.1	6.85292307127387	10.0633306605364	13.7706296007901	18.1936824976102	21.7834176237871	24.5544267868715	27.0239914846902	27.9207253708356	1279.40070541035	25.5947603417496	18.4034459121465	16.4807933469578	16.2694930130266	14.5360622908376	14.5323286964257	10.1847276441206	0.0153604460784448	6.83499628250111	9.25583276087978	17.5287780218464	20.7013003751166	28.4108381200838	35.1150193619101
