Energy	Hydrogen	Helium	Lithium	Beryllium	Boron	Carbon	Nitrogen	Oxygen	Fluorine	Neon	Sodium	Magnesium	Aluminum	Silicon	Phosphorus	Sulfur	Chlorine	Argon	Potassium
167.9	2.88E-05	3.07E-05	0.078211664	0.2182819	0.143735193	0.365200175	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083428162	0.26374	0.386672855	0.323455596	0.244521549	0.28775514	4.48E-04	2.35E-04	0.138296188
168	2.88E-05	3.07E-05	0.078211643	0.218281627	0.143734206	0.365198709	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083421514	0.26373	0.38664326	0.323408696	0.244466352	0.287702002	4.48E-04	2.35E-04	0.138264372
168.1	2.88E-05	3.07E-05	0.078211622	0.218281355	0.143733221	0.365197246	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083414883	0.26372	0.386613734	0.323361898	0.244411264	0.287648982	4.47E-04	2.35E-04	0.138232631
168.2	2.88E-05	3.07E-05	0.078211601	0.218281084	0.143732239	0.365195787	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083408266	0.2637	0.386584278	0.323315201	0.244356284	0.287596082	4.47E-04	2.35E-04	0.138200965
168.3	2.88E-05	3.07E-05	0.07821158	0.218280813	0.143731259	0.365194331	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083401665	0.26369	0.38655489	0.323268605	0.244301411	0.2875433	4.47E-04	2.35E-04	0.138169372
168.4	2.88E-05	3.07E-05	0.078211559	0.218280542	0.143730281	0.365192879	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08339508	0.26368	0.386525572	0.323222111	0.244246647	0.287490636	4.47E-04	2.35E-04	0.138137854
168.5	2.88E-05	3.07E-05	0.078211538	0.218280273	0.143729306	0.365191431	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08338851	0.26366	0.386496322	0.323175717	0.24419199	0.28743809	4.47E-04	2.35E-04	0.13810641
168.6	2.88E-05	3.07E-05	0.078211517	0.218280004	0.143728333	0.365189986	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083381955	0.26365	0.386467141	0.323129423	0.244137441	0.287385661	4.47E-04	2.35E-04	0.13807504
168.7	2.88E-05	3.07E-05	0.078211496	0.218279736	0.143727363	0.365188544	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083375415	0.26363	0.386438027	0.32308323	0.244082998	0.28733335	4.47E-04	2.35E-04	0.138043743
168.8	2.88E-05	3.07E-05	0.078211476	0.218279468	0.143726394	0.365187106	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083368891	0.26362	0.386408982	0.323037136	0.244028662	0.287281155	4.47E-04	2.35E-04	0.138012519
168.9	2.88E-05	3.07E-05	0.078211455	0.218279201	0.143725428	0.365185672	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083362382	0.26361	0.386380005	0.322991142	0.243974432	0.287229077	4.47E-04	2.35E-04	0.137981368
169	2.88E-05	3.07E-05	0.078211434	0.218278935	0.143724465	0.365184241	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083355888	0.26359	0.386351096	0.322945247	0.243920309	0.287177116	4.47E-04	2.35E-04	0.137950291
169.1	2.88E-05	3.07E-05	0.078211414	0.218278669	0.143723504	0.365182813	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08334941	0.26358	0.386322254	0.322899452	0.243866291	0.28712527	4.47E-04	2.35E-04	0.137919285
169.2	2.88E-05	3.07E-05	0.078211393	0.218278404	0.143722545	0.365181389	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083342946	0.26357	0.386293479	0.322853755	0.243812379	0.28707354	4.47E-04	2.35E-04	0.137888353
169.3	2.88E-05	3.07E-05	0.078211373	0.21827814	0.143721588	0.365179968	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083336498	0.26355	0.386264772	0.322808156	0.243758572	0.287021925	4.47E-04	2.35E-04	0.137857492
169.4	2.88E-05	3.07E-05	0.078211352	0.218277876	0.143720633	0.365178551	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083330064	0.26354	0.386236131	0.322762656	0.243704871	0.286970424	4.47E-04	2.35E-04	0.137826704
169.5	2.88E-05	3.07E-05	0.078211332	0.218277613	0.143719681	0.365177137	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083323645	0.26353	0.386207557	0.322717253	0.243651274	0.286919039	4.46E-04	2.35E-04	0.137795987
169.6	2.88E-05	3.07E-05	0.078211311	0.21827735	0.143718731	0.365175727	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083317242	0.26352	0.386179049	0.322671949	0.243597781	0.286867767	4.46E-04	2.35E-04	0.137765342
169.7	2.88E-05	3.07E-05	0.078211291	0.218277088	0.143717783	0.36517432	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083310853	0.2635	0.386150608	0.322626741	0.243544393	0.28681661	4.46E-04	2.35E-04	0.137734768
169.8	2.88E-05	3.07E-05	0.078211271	0.218276827	0.143716838	0.365172916	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083304479	0.26349	0.386122233	0.322581631	0.243491109	0.286765566	4.46E-04	2.34E-04	0.137704265
169.9	2.88E-05	3.07E-05	0.07821125	0.218276567	0.143715895	0.365171516	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08329812	0.26348	0.386093924	0.322536618	0.243437928	0.286714636	4.46E-04	2.34E-04	0.137673833
170	2.88E-05	3.07E-05	0.07821123	0.218276307	0.143714954	0.365170119	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083291775	0.26346	0.38606568	0.322491701	0.243384851	0.286663818	4.46E-04	2.34E-04	0.137643472
170.1	2.88E-05	3.07E-05	0.07821121	0.218276047	0.143714015	0.365168726	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083285445	0.26345	0.386037502	0.32244688	0.243331877	0.286613113	4.46E-04	2.34E-04	0.137613182
170.2	2.88E-05	3.07E-05	0.07821119	0.218275789	0.143713079	0.365167336	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08327913	0.26344	0.38600939	0.322402156	0.243279006	0.286562521	4.46E-04	2.34E-04	0.137582962
170.3	2.88E-05	3.07E-05	0.07821117	0.21827553	0.143712144	0.365165949	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08327283	0.26342	0.385981342	0.322357528	0.243226238	0.28651204	4.46E-04	2.34E-04	0.137552812
170.4	2.88E-05	3.07E-05	0.07821115	0.218275273	0.143711212	0.365164566	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083266544	0.26341	0.38595336	0.322312995	0.243173572	0.286461671	4.46E-04	2.34E-04	0.137522732
170.5	2.88E-05	3.07E-05	0.07821113	0.218275016	0.143710283	0.365163186	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083260272	0.2634	0.385925442	0.322268557	0.243121008	0.286411414	4.46E-04	2.34E-04	0.137492721
170.6	2.88E-05	3.07E-05	0.07821111	0.21827476	0.143709355	0.365161809	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083254015	0.26339	0.385897589	0.322224214	0.243068547	0.286361267	4.46E-04	2.34E-04	0.13746278
170.7	2.88E-05	3.07E-05	0.07821109	0.218274504	0.143708429	0.365160435	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083247773	0.26337	0.385869801	0.322179966	0.243016187	0.286311232	4.46E-04	2.34E-04	0.137432909
170.8	2.88E-05	3.07E-05	0.078211071	0.218274249	0.143707506	0.365159065	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083241545	0.26336	0.385842076	0.322135813	0.242963928	0.286261307	4.46E-04	2.34E-04	0.137403106
170.9	2.88E-05	3.07E-05	0.078211051	0.218273995	0.143706585	0.365157698	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083235331	0.26335	0.385814416	0.322091754	0.24291177	0.286211492	4.45E-04	2.34E-04	0.137373373
171	2.88E-05	3.07E-05	0.078211031	0.218273741	0.143705666	0.365156335	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083229131	0.26333	0.385786819	0.322047788	0.242859713	0.286161787	4.45E-04	2.34E-04	0.137343708
171.1	2.88E-05	3.07E-05	0.078211012	0.218273488	0.143704749	0.365154974	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083222946	0.26332	0.385759286	0.322003917	0.242807757	0.286112191	4.45E-04	2.34E-04	0.137314112
171.2	2.88E-05	3.07E-05	0.078210992	0.218273235	0.143703835	0.365153617	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083216775	0.26331	0.385731817	0.321960139	0.242755901	0.286062705	4.45E-04	2.34E-04	0.137284584
171.3	2.88E-05	3.07E-05	0.078210973	0.218272984	0.143702922	0.365152264	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083210618	0.2633	0.385704411	0.321916454	0.242704146	0.286013327	4.45E-04	2.34E-04	0.137255124
171.4	2.88E-05	3.07E-05	0.078210953	0.218272732	0.143702012	0.365150913	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083204476	0.26328	0.385677068	0.321872863	0.24265249	0.285964059	4.45E-04	2.34E-04	0.137225732
171.5	2.88E-05	3.07E-05	0.078210934	0.218272481	0.143701104	0.365149566	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083198347	0.26327	0.385649788	0.321829364	0.242600934	0.285914898	4.45E-04	2.34E-04	0.137196408
171.6	2.88E-05	3.07E-05	0.078210914	0.218272231	0.143700198	0.365148221	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083192233	0.26326	0.38562257	0.321785957	0.242549477	0.285865846	4.45E-04	2.34E-04	0.137167151
171.7	2.88E-05	3.07E-05	0.078210895	0.218271982	0.143699294	0.365146881	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083186132	0.26325	0.385595415	0.321742643	0.242498119	0.285816901	4.45E-04	2.34E-04	0.137137962
171.8	2.88E-05	3.07E-05	0.078210876	0.218271733	0.143698392	0.365145543	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083180046	0.26323	0.385568323	0.32169942	0.24244686	0.285768064	4.45E-04	2.34E-04	0.13710884
171.9	2.88E-05	3.07E-05	0.078210856	0.218271484	0.143697493	0.365144208	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083173974	0.26322	0.385541293	0.32165629	0.2423957	0.285719334	4.45E-04	2.34E-04	0.137079785
172	2.88E-05	3.07E-05	0.078210837	0.218271237	0.143696595	0.365142877	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083167915	0.26321	0.385514325	0.321613251	0.242344638	0.285670711	4.45E-04	2.34E-04	0.137050796
172.1	2.88E-05	3.07E-05	0.078210818	0.218270989	0.1436957	0.365141549	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08316187	0.2632	0.385487418	0.321570303	0.242293674	0.285622194	4.45E-04	2.33E-04	0.137021874
172.2	2.88E-05	3.07E-05	0.078210799	0.218270743	0.143694806	0.365140224	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083155839	0.26318	0.385460574	0.321527446	0.242242808	0.285573783	4.45E-04	2.33E-04	0.136993019
172.3	2.88E-05	3.07E-05	0.07821078	0.218270497	0.143693915	0.365138902	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083149822	0.26317	0.385433791	0.32148468	0.24219204	0.285525479	4.45E-04	2.33E-04	0.136964229
172.4	2.88E-05	3.07E-05	0.078210761	0.218270251	0.143693026	0.365137583	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083143819	0.26316	0.385407069	0.321442004	0.242141369	0.28547728	4.44E-04	2.33E-04	0.136935506
172.5	2.88E-05	3.07E-05	0.078210742	0.218270007	0.143692139	0.365136268	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083137829	0.26315	0.385380408	0.321399419	0.242090796	0.285429187	4.44E-04	2.33E-04	0.136906848
172.6	2.88E-05	3.07E-05	0.078210723	0.218269762	0.143691254	0.365134955	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083131853	0.26313	0.385353809	0.321356923	0.242040319	0.285381198	4.44E-04	2.33E-04	0.136878256
172.7	2.88E-05	3.07E-05	0.078210704	0.218269519	0.143690371	0.365133646	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083125891	0.26312	0.38532727	0.321314518	0.241989939	0.285333314	4.44E-04	2.33E-04	0.13684973
172.8	2.88E-05	3.07E-05	0.078210685	0.218269276	0.14368949	0.36513234	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083119942	0.26311	0.385300791	0.321272202	0.241939655	0.285285535	4.44E-04	2.33E-04	0.136821269
172.9	2.88E-05	3.07E-05	0.078210666	0.218269033	0.143688611	0.365131037	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083114007	0.2631	0.385274374	0.321229975	0.241889467	0.28523786	4.44E-04	2.33E-04	0.136792872
173	2.88E-05	3.07E-05	0.078210648	0.218268791	0.143687734	0.365129737	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083108085	0.26309	0.385248016	0.321187837	0.241839376	0.285190289	4.44E-04	2.33E-04	0.136764541
173.1	2.88E-05	3.07E-05	0.078210629	0.21826855	0.14368686	0.36512844	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083102177	0.26307	0.385221719	0.321145788	0.24178938	0.285142822	4.44E-04	2.33E-04	0.136736274
173.2	2.88E-05	3.07E-05	0.07821061	0.218268309	0.143685987	0.365127146	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083096282	0.26306	0.385195481	0.321103828	0.241739479	0.285095458	4.44E-04	2.33E-04	0.136708072
173.3	2.88E-05	3.07E-05	0.078210592	0.218268069	0.143685116	0.365125855	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083090401	0.26305	0.385169303	0.321061956	0.241689674	0.285048197	4.44E-04	2.33E-04	0.136679934
173.4	2.88E-05	3.07E-05	0.078210573	0.218267829	0.143684248	0.365124567	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083084533	0.26304	0.385143185	0.321020172	0.241639964	0.285001039	4.44E-04	2.33E-04	0.136651861
173.5	2.88E-05	3.07E-05	0.078210555	0.21826759	0.143683381	0.365123282	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083078678	0.26302	0.385117127	0.320978476	0.241590349	0.284953983	4.44E-04	2.33E-04	0.136623851
173.6	2.88E-05	3.07E-05	0.078210536	0.218267351	0.143682516	0.365122001	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083072837	0.26301	0.385091127	0.320936867	0.241540828	0.284907029	4.44E-04	2.33E-04	0.136595905
173.7	2.88E-05	3.07E-05	0.078210518	0.218267113	0.143681654	0.365120722	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083067009	0.263	0.385065187	0.320895346	0.241491401	0.284860178	4.44E-04	2.33E-04	0.136568022
173.8	2.88E-05	3.07E-05	0.078210499	0.218266876	0.143680793	0.365119446	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083061194	0.26299	0.385039305	0.320853912	0.241442069	0.284813428	4.44E-04	2.33E-04	0.136540203
173.9	2.88E-05	3.07E-05	0.078210481	0.218266639	0.143679935	0.365118174	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083055392	0.26298	0.385013482	0.320812565	0.24139283	0.284766779	4.43E-04	2.33E-04	0.136512447
174	2.88E-05	3.07E-05	0.078210463	0.218266403	0.143679078	0.365116904	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083049604	0.26297	0.384987718	0.320771305	0.241343685	0.284720232	4.43E-04	2.33E-04	0.136484754
174.1	2.88E-05	3.07E-05	0.078210444	0.218266167	0.143678223	0.365115637	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083043828	0.26295	0.384962013	0.320730131	0.241294633	0.284673785	4.43E-04	2.33E-04	0.136457125
174.2	2.88E-05	3.07E-05	0.078210426	0.218265932	0.143677371	0.365114374	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083038066	0.26294	0.384936365	0.320689044	0.241245674	0.284627439	4.43E-04	2.33E-04	0.136429557
174.3	2.88E-05	3.07E-05	0.078210408	0.218265697	0.14367652	0.365113113	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083032316	0.26293	0.384910776	0.320648042	0.241196808	0.284581193	4.43E-04	2.33E-04	0.136402052
174.4	2.88E-05	3.07E-05	0.07821039	0.218265463	0.143675672	0.365111855	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08302658	0.26292	0.384885244	0.320607126	0.241148035	0.284535048	4.43E-04	2.33E-04	0.13637461
174.5	2.88E-05	3.07E-05	0.078210372	0.21826523	0.143674825	0.365110601	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083020856	0.26291	0.38485977	0.320566296	0.241099355	0.284489002	4.43E-04	2.33E-04	0.13634723
174.6	2.88E-05	3.07E-05	0.078210354	0.218264997	0.14367398	0.365109349	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083015146	0.26289	0.384834354	0.320525551	0.241050766	0.284443055	4.43E-04	2.32E-04	0.136319911
174.7	2.88E-05	3.07E-05	0.078210336	0.218264764	0.143673137	0.3651081	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083009448	0.26288	0.384808995	0.320484891	0.24100227	0.284397207	4.43E-04	2.32E-04	0.136292655
174.8	2.88E-05	3.07E-05	0.078210318	0.218264533	0.143672296	0.365106854	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.083003763	0.26287	0.384783694	0.320444316	0.240953865	0.284351459	4.43E-04	2.32E-04	0.13626546
174.9	2.88E-05	3.07E-05	0.0782103	0.218264301	0.143671457	0.365105611	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082998091	0.26286	0.38475845	0.320403826	0.240905552	0.284305809	4.43E-04	2.32E-04	0.136238327
175	2.88E-05	3.07E-05	0.078210282	0.21826407	0.14367062	0.365104371	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082992432	0.26285	0.384733262	0.32036342	0.24085733	0.284260257	4.43E-04	2.32E-04	0.136211254
175.1	2.88E-05	3.07E-05	0.078210264	0.21826384	0.143669785	0.365103133	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082986785	0.26284	0.384708131	0.320323098	0.240809199	0.284214804	4.43E-04	2.32E-04	0.136184243
175.2	2.88E-05	3.07E-05	0.078210246	0.21826361	0.143668952	0.365101899	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082981151	0.26282	0.384683057	0.32028286	0.240761159	0.284169448	4.43E-04	2.32E-04	0.136157293
175.3	2.88E-05	3.07E-05	0.078210229	0.218263381	0.143668121	0.365100668	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08297553	0.26281	0.38465804	0.320242706	0.24071321	0.28412419	4.43E-04	2.32E-04	0.136130404
175.4	2.88E-05	3.07E-05	0.078210211	0.218263153	0.143667292	0.365099439	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082969921	0.2628	0.384633079	0.320202635	0.240665351	0.284079029	4.43E-04	2.32E-04	0.136103575
175.5	2.88E-05	3.07E-05	0.078210193	0.218262925	0.143666464	0.365098213	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082964325	0.26279	0.384608173	0.320162648	0.240617582	0.284033966	4.42E-04	2.32E-04	0.136076806
175.6	2.88E-05	3.07E-05	0.078210176	0.218262697	0.143665639	0.365096991	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082958742	0.26278	0.384583324	0.320122744	0.240569903	0.283988999	4.42E-04	2.32E-04	0.136050098
175.7	2.88E-05	3.07E-05	0.078210158	0.21826247	0.143664815	0.365095771	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082953171	0.26277	0.384558531	0.320082922	0.240522314	0.283944128	4.42E-04	2.32E-04	0.13602345
175.8	2.88E-05	3.07E-05	0.078210141	0.218262243	0.143663993	0.365094553	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082947613	0.26276	0.384533793	0.320043184	0.240474815	0.283899354	4.42E-04	2.32E-04	0.135996862
175.9	2.88E-05	3.07E-05	0.078210123	0.218262017	0.143663173	0.365093339	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082942067	0.26274	0.384509111	0.320003527	0.240427405	0.283854676	4.42E-04	2.32E-04	0.135970334
176	2.88E-05	3.07E-05	0.078210106	0.218261792	0.143662355	0.365092128	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082936533	0.26273	0.384484484	0.319963953	0.240380084	0.283810093	4.42E-04	2.32E-04	0.135943865
176.1	2.88E-05	3.07E-05	0.078210088	0.218261567	0.143661539	0.365090919	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082931012	0.26272	0.384459913	0.319924461	0.240332851	0.283765606	4.42E-04	2.32E-04	0.135917455
176.2	2.88E-05	3.07E-05	0.078210071	0.218261343	0.143660725	0.365089713	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082925503	0.26271	0.384435396	0.319885051	0.240285708	0.283721214	4.42E-04	2.32E-04	0.135891105
176.3	2.88E-05	3.07E-05	0.078210053	0.218261119	0.143659913	0.36508851	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082920006	0.2627	0.384410935	0.319845722	0.240238653	0.283676918	4.42E-04	2.32E-04	0.135864814
176.4	2.88E-05	3.07E-05	0.078210036	0.218260895	0.143659102	0.36508731	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082914522	0.26269	0.384386528	0.319806475	0.240191686	0.283632715	4.42E-04	2.32E-04	0.135838581
176.5	2.88E-05	3.07E-05	0.078210019	0.218260673	0.143658294	0.365086113	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08290905	0.26268	0.384362175	0.319767308	0.240144807	0.283588608	4.42E-04	2.32E-04	0.135812408
176.6	2.88E-05	3.07E-05	0.078210002	0.21826045	0.143657487	0.365084918	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08290359	0.26267	0.384337877	0.319728223	0.240098016	0.283544594	4.42E-04	2.32E-04	0.135786293
176.7	2.88E-05	3.07E-05	0.078209985	0.218260228	0.143656682	0.365083726	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082898143	0.26265	0.384313634	0.319689218	0.240051313	0.283500675	4.42E-04	2.32E-04	0.135760236
176.8	2.88E-05	3.07E-05	0.078209967	0.218260007	0.143655879	0.365082537	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082892707	0.26264	0.384289444	0.319650294	0.240004696	0.283456849	4.42E-04	2.32E-04	0.135734238
176.9	2.88E-05	3.07E-05	0.07820995	0.218259786	0.143655077	0.365081351	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082887284	0.26263	0.384265309	0.31961145	0.239958168	0.283413116	4.42E-04	2.32E-04	0.135708298
177	2.88E-05	3.07E-05	0.078209933	0.218259566	0.143654278	0.365080167	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082881872	0.26262	0.384241227	0.319572686	0.239911726	0.283369477	4.42E-04	2.32E-04	0.135682415
177.1	2.88E-05	3.07E-05	0.078209916	0.218259346	0.14365348	0.365078986	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082876473	0.26261	0.384217199	0.319534002	0.23986537	0.28332593	4.41E-04	2.31E-04	0.135656591
177.2	2.88E-05	3.07E-05	0.078209899	0.218259127	0.143652684	0.365077808	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082871086	0.2626	0.384193224	0.319495398	0.239819101	0.283282477	4.41E-04	2.31E-04	0.135630824
177.3	2.88E-05	3.07E-05	0.078209882	0.218258908	0.14365189	0.365076632	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08286571	0.26259	0.384169303	0.319456873	0.239772919	0.283239115	4.41E-04	2.31E-04	0.135605114
177.4	2.88E-05	3.07E-05	0.078209866	0.21825869	0.143651098	0.36507546	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082860347	0.26258	0.384145435	0.319418427	0.239726823	0.283195846	4.41E-04	2.31E-04	0.135579462
177.5	2.88E-05	3.07E-05	0.078209849	0.218258472	0.143650308	0.36507429	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082854995	0.26257	0.384121621	0.31938006	0.239680812	0.283152669	4.41E-04	2.31E-04	0.135553867
177.6	2.88E-05	3.07E-05	0.078209832	0.218258255	0.143649519	0.365073122	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082849656	0.26255	0.384097859	0.319341772	0.239634887	0.283109583	4.41E-04	2.31E-04	0.135528329
177.7	2.88E-05	3.07E-05	0.078209815	0.218258038	0.143648732	0.365071958	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082844328	0.26254	0.384074149	0.319303563	0.239589048	0.283066589	4.41E-04	2.31E-04	0.135502847
177.8	2.88E-05	3.07E-05	0.078209798	0.218257822	0.143647947	0.365070796	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082839012	0.26253	0.384050493	0.319265432	0.239543294	0.283023686	4.41E-04	2.31E-04	0.135477422
177.9	2.88E-05	3.07E-05	0.078209782	0.218257606	0.143647164	0.365069637	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082833708	0.26252	0.384026889	0.319227379	0.239497625	0.282980874	4.41E-04	2.31E-04	0.135452054
178	2.88E-05	3.07E-05	0.078209765	0.218257391	0.143646383	0.36506848	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082828415	0.26251	0.384003337	0.319189405	0.239452041	0.282938153	4.41E-04	2.31E-04	0.135426742
178.1	2.88E-05	3.07E-05	0.078209749	0.218257176	0.143645603	0.365067326	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082823135	0.2625	0.383979838	0.319151508	0.239406542	0.282895522	4.41E-04	2.31E-04	0.135401486
178.2	2.88E-05	3.07E-05	0.078209732	0.218256962	0.143644825	0.365066175	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082817866	0.26249	0.38395639	0.319113689	0.239361127	0.282852982	4.41E-04	2.31E-04	0.135376286
178.3	2.88E-05	3.07E-05	0.078209715	0.218256748	0.143644049	0.365065026	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082812608	0.26248	0.383932995	0.319075947	0.239315796	0.282810531	4.41E-04	2.31E-04	0.135351142
178.4	2.88E-05	3.07E-05	0.078209699	0.218256535	0.143643274	0.36506388	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082807362	0.26247	0.383909651	0.319038282	0.239270549	0.28276817	4.41E-04	2.31E-04	0.135326054
178.5	2.88E-05	3.07E-05	0.078209683	0.218256322	0.143642502	0.365062737	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082802128	0.26246	0.383886359	0.319000694	0.239225386	0.282725899	4.41E-04	2.31E-04	0.135301021
178.6	2.88E-05	3.07E-05	0.078209666	0.21825611	0.143641731	0.365061596	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082796905	0.26245	0.383863119	0.318963183	0.239180307	0.282683716	4.41E-04	2.31E-04	0.135276044
178.7	2.88E-05	3.07E-05	0.07820965	0.218255898	0.143640962	0.365060458	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082791694	0.26244	0.383839929	0.318925749	0.239135311	0.282641623	4.41E-04	2.31E-04	0.135251122
178.8	2.88E-05	3.07E-05	0.078209633	0.218255687	0.143640194	0.365059323	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082786494	0.26242	0.383816791	0.318888391	0.239090399	0.282599619	4.40E-04	2.31E-04	0.135226255
178.9	2.88E-05	3.07E-05	0.078209617	0.218255476	0.143639428	0.36505819	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082781306	0.26241	0.383793704	0.318851109	0.239045569	0.282557703	4.40E-04	2.31E-04	0.135201443
