Energy	Air, Dry (near sea level)	Blood, Whole (ICRU-44)	Brain, Grey/White Matter (ICRU-44)	Breast Tissue (ICRU-44)	Bone, Cortical (ICRU-44)	Cadmium Telluride	Gallium Arsenide	Glass, Borosilicate (Pyrex)	Muscle, Skeletal (ICRU-44)	Polyethylene Terephthalate, (Mylar)	Polymethyl Methacrylate, (PMMA)	Polytetrafluoroethylene, (Teflon)	Polyvinyl Chloride, (PVC) 	Tissue, Soft (ICRU-44)	Water, Liquid	Adipose Tissue (ICRU-44)	PLA, (XCOM)
161.8	1.61E-04	0.153581024	0.157156042	0.148129489	0.272676064	3.151617394	1.051655014	0.297984653	0.178651643	0.188563202	0.168395945	0.285517966	0.199455992	0.153588035	0.146195347	0.138736447	0.15385
161.9	1.61E-04	0.153552828	0.157127229	0.148102269	0.272622582	3.14717116	1.050522695	0.29792606	0.178649288	0.188530551	0.16837114	0.285465396	0.199409564	0.153559876	0.146168462	0.138710921	0.15382
162	1.61E-04	0.153524661	0.157098445	0.148075075	0.27256921	3.142735246	1.049393036	0.297867564	0.178646939	0.188497933	0.168346365	0.285412888	0.199363228	0.153531746	0.146141604	0.138685416	0.15379
162.1	1.61E-04	0.153496524	0.157069691	0.148047907	0.272515948	3.138309622	1.048266031	0.297809165	0.178644596	0.188465347	0.168321618	0.285360442	0.199316983	0.153503645	0.146114772	0.138659933	0.15376
162.2	1.61E-04	0.153468415	0.157040966	0.148020763	0.272462796	3.133894258	1.04714167	0.297750861	0.178642258	0.188432793	0.168296899	0.285308058	0.199270829	0.153475572	0.146087968	0.13863447	0.15373
162.3	1.61E-04	0.153440335	0.157012271	0.147993644	0.272409753	3.129489122	1.046019947	0.297692654	0.178639926	0.188400272	0.168272209	0.285255736	0.199224766	0.153447528	0.14606119	0.138609029	0.1537
162.4	1.61E-04	0.153412285	0.156983604	0.14796655	0.272356819	3.125094187	1.044900854	0.297634543	0.1786376	0.188367782	0.168247548	0.285203475	0.199178793	0.153419513	0.146034439	0.138583608	0.15367
162.5	1.61E-04	0.153384263	0.156954967	0.147939482	0.272303993	3.12070942	1.043784382	0.297576527	0.17863528	0.188335325	0.168222914	0.285151277	0.199132911	0.153391526	0.146007715	0.138558209	0.15364
162.6	1.61E-04	0.15335627	0.156926359	0.147912438	0.272251277	3.116334794	1.042670524	0.297518607	0.178632965	0.1883029	0.168198309	0.28509914	0.199087119	0.153363567	0.145981017	0.138532831	0.15361
162.7	1.61E-04	0.153328307	0.15689778	0.147885419	0.272198668	3.111970278	1.041559272	0.297460783	0.178630656	0.188270506	0.168173733	0.285047065	0.199041417	0.153335636	0.145954346	0.138507473	0.15358
162.8	1.61E-04	0.153300371	0.156869231	0.147858425	0.272146167	3.107615842	1.040450619	0.297403053	0.178628353	0.188238145	0.168149184	0.284995051	0.198995805	0.153307734	0.145927702	0.138482137	0.15355
162.9	1.61E-04	0.153272465	0.15684071	0.147831456	0.272093773	3.103271458	1.039344556	0.297345418	0.178626056	0.188205815	0.168124664	0.284943098	0.198950282	0.153279861	0.145901084	0.138456822	0.15352
163	1.61E-04	0.153244587	0.156812218	0.147804511	0.272041487	3.098937096	1.038241077	0.297287877	0.178623764	0.188173518	0.168100171	0.284891207	0.198904848	0.153252015	0.145874493	0.138431527	0.15349
163.1	1.61E-04	0.153216738	0.156783755	0.147777591	0.271989308	3.094612726	1.037140174	0.297230431	0.178621477	0.188141252	0.168075707	0.284839377	0.198859504	0.153224198	0.145847928	0.138406253	0.15346
163.2	1.61E-04	0.153188918	0.156755321	0.147750697	0.271937235	3.09029832	1.036041839	0.297173079	0.178619197	0.188109017	0.168051271	0.284787607	0.198814248	0.153196409	0.145821389	0.138381	0.15343
163.3	1.61E-04	0.153161126	0.156726916	0.147723826	0.271885269	3.085993849	1.034946064	0.297115822	0.178616922	0.188076815	0.168026863	0.284735899	0.198769081	0.153168648	0.145794877	0.138355768	0.1534
163.4	1.61E-04	0.153133363	0.156698539	0.147696981	0.271833409	3.081699283	1.033852842	0.297058657	0.178614652	0.188044644	0.168002482	0.284684251	0.198724002	0.153140915	0.145768392	0.138330557	0.15337
163.5	1.61E-04	0.153105628	0.156670191	0.14767016	0.271781655	3.077414594	1.032762165	0.297001587	0.178612388	0.188012504	0.16797813	0.284632664	0.198679011	0.15311321	0.145741932	0.138305366	0.15334
163.6	1.61E-04	0.153077922	0.156641872	0.147643363	0.271730007	3.073139753	1.031674026	0.29694461	0.17861013	0.187980396	0.167953805	0.284581137	0.198634108	0.153085533	0.145715499	0.138280196	0.15331
163.7	1.61E-04	0.153050244	0.156613582	0.147616591	0.271678463	3.068874732	1.030588418	0.296887725	0.178607877	0.18794832	0.167929508	0.284529671	0.198589293	0.153057884	0.145689092	0.138255047	0.15328
163.8	1.61E-04	0.153022594	0.15658532	0.147589844	0.271627025	3.064619501	1.029505333	0.296830934	0.178605629	0.187916275	0.167905238	0.284478265	0.198544565	0.153030263	0.145662712	0.138229918	0.15325
163.9	1.61E-04	0.152994972	0.156557087	0.147563121	0.271575691	3.060374034	1.028424764	0.296774236	0.178603387	0.187884261	0.167880997	0.28442692	0.198499925	0.153002669	0.145636357	0.13820481	0.15322
164	1.61E-04	0.152967379	0.156528882	0.147536422	0.271524462	3.0561383	1.027346703	0.29671763	0.178601151	0.187852279	0.167856783	0.284375634	0.198455371	0.152975104	0.145610029	0.138179723	0.15319
164.1	1.61E-04	0.152939814	0.156500705	0.147509748	0.271473337	3.051912273	1.026271143	0.296661116	0.17859892	0.187820328	0.167832596	0.284324409	0.198410904	0.152947566	0.145583726	0.138154656	0.15316
164.2	1.61E-04	0.152912277	0.156472557	0.147483098	0.271422316	3.047695923	1.025198077	0.296604694	0.178596694	0.187788408	0.167808437	0.284273243	0.198366524	0.152920056	0.14555745	0.138129609	0.15314
164.3	1.60E-04	0.152884769	0.156444438	0.147456472	0.271371399	3.043489224	1.024127497	0.296548365	0.178594474	0.187756519	0.167784306	0.284222137	0.19832223	0.152892573	0.145531199	0.138104584	0.15311
164.4	1.60E-04	0.152857288	0.156416346	0.147429871	0.271320585	3.039292146	1.023059396	0.296492127	0.17859226	0.187724662	0.167760202	0.284171091	0.198278022	0.152865119	0.145504975	0.138079578	0.15308
164.5	1.60E-04	0.152829835	0.156388283	0.147403294	0.271269874	3.035104663	1.021993767	0.29643598	0.17859005	0.187692835	0.167736125	0.284120105	0.1982339	0.152837691	0.145478776	0.138054593	0.15305
164.6	1.60E-04	0.152802411	0.156360249	0.147376741	0.271219265	3.030926746	1.020930603	0.296379925	0.178587846	0.18766104	0.167712076	0.284069177	0.198189863	0.152810292	0.145452603	0.138029629	0.15302
164.7	1.60E-04	0.152775014	0.156332242	0.147350212	0.27116876	3.026758368	1.019869896	0.29632396	0.178585648	0.187629276	0.167688054	0.28401831	0.198145913	0.152782919	0.145426456	0.138004684	0.15299
164.8	1.60E-04	0.152747645	0.156304263	0.147323708	0.271118356	3.022599501	1.018811639	0.296268087	0.178583455	0.187597542	0.167664059	0.283967501	0.198102047	0.152755574	0.145400335	0.137979761	0.15296
164.9	1.60E-04	0.152720304	0.156276313	0.147297227	0.271068055	3.018450118	1.017755825	0.296212304	0.178581267	0.187565839	0.167640091	0.283916752	0.198058266	0.152728257	0.145374239	0.137954857	0.15293
165	1.60E-04	0.152692991	0.156248391	0.147270771	0.271017855	3.014310192	1.016702448	0.296156612	0.178579084	0.187534167	0.16761615	0.283866062	0.19801457	0.152700967	0.14534817	0.137929974	0.1529
165.1	1.60E-04	0.152665705	0.156220496	0.147244338	0.270967757	3.010179695	1.015651499	0.29610101	0.178576907	0.187502526	0.167592237	0.283815431	0.197970959	0.152673704	0.145322125	0.137905111	0.15287
165.2	1.60E-04	0.152638448	0.15619263	0.14721793	0.27091776	3.006058601	1.014602972	0.296045498	0.178574735	0.187470916	0.16756835	0.283764858	0.197927432	0.152646468	0.145296107	0.137880268	0.15284
165.3	1.60E-04	0.152611217	0.156164791	0.147191545	0.270867864	3.001946881	1.013556861	0.295990076	0.178572568	0.187439336	0.167544491	0.283714344	0.197883989	0.15261926	0.145270114	0.137855446	0.15281
165.4	1.60E-04	0.152584015	0.15613698	0.147165185	0.270818068	2.997844509	1.012513156	0.295934743	0.178570406	0.187407787	0.167520658	0.283663889	0.19784063	0.152592079	0.145244146	0.137830644	0.15279
165.5	1.60E-04	0.15255684	0.156109198	0.147138848	0.270768373	2.993751459	1.011471853	0.2958795	0.17856825	0.187376269	0.167496853	0.283613493	0.197797355	0.152564925	0.145218204	0.137805862	0.15276
165.6	1.60E-04	0.152529692	0.156081442	0.147112535	0.270718778	2.989667704	1.010432944	0.295824347	0.178566099	0.187344781	0.167473074	0.283563155	0.197754163	0.152537798	0.145192288	0.1377811	0.15273
165.7	1.60E-04	0.152502572	0.156053715	0.147086246	0.270669283	2.985593216	1.009396421	0.295769282	0.178563953	0.187313324	0.167449322	0.283512875	0.197711055	0.152510698	0.145166396	0.137756358	0.1527
165.8	1.60E-04	0.15247548	0.156026015	0.147059981	0.270619888	2.981527969	1.008362278	0.295714306	0.178561812	0.187281897	0.167425597	0.283462654	0.19766803	0.152483625	0.14514053	0.137731636	0.15267
165.9	1.60E-04	0.152448415	0.155998343	0.147033739	0.270570592	2.977471937	1.007330509	0.295659419	0.178559677	0.1872505	0.167401898	0.28341249	0.197625087	0.152456579	0.14511469	0.137706934	0.15264
166	1.60E-04	0.152421377	0.155970699	0.147007521	0.270521395	2.973425094	1.006301105	0.29560462	0.178557546	0.187219134	0.167378227	0.283362385	0.197582227	0.15242956	0.145088875	0.137682252	0.15261
166.1	1.60E-04	0.152394366	0.155943082	0.146981327	0.270472297	2.969387412	1.005274061	0.29554991	0.178555421	0.187187798	0.167354581	0.283312338	0.19753945	0.152402568	0.145063085	0.13765759	0.15258
166.2	1.60E-04	0.152367383	0.155915493	0.146955156	0.270423297	2.965358867	1.00424937	0.295495288	0.178553301	0.187156493	0.167330963	0.283262348	0.197496755	0.152375603	0.14503732	0.137632949	0.15255
166.3	1.60E-04	0.152340427	0.155887931	0.146929009	0.270374396	2.961339431	1.003227024	0.295440753	0.178551186	0.187125217	0.167307371	0.283212416	0.197454142	0.152348664	0.14501158	0.137608327	0.15252
166.4	1.60E-04	0.152313498	0.155860396	0.146902885	0.270325593	2.957329079	1.002207018	0.295386306	0.178549076	0.187093972	0.167283805	0.283162542	0.197411611	0.152321752	0.144985866	0.137583725	0.1525
166.5	1.60E-04	0.152286596	0.155832889	0.146876785	0.270276887	2.953327784	1.001189343	0.295331947	0.178546971	0.187062757	0.167260266	0.283112725	0.197369161	0.152294867	0.144960176	0.137559143	0.15247
166.6	1.60E-04	0.152259722	0.15580541	0.146850709	0.27022828	2.949335522	1.000173994	0.295277675	0.178544871	0.187031572	0.167236753	0.283062966	0.197326793	0.152268009	0.144934512	0.13753458	0.15244
166.7	1.60E-04	0.152232874	0.155777957	0.146824656	0.270179769	2.945352265	0.999160964	0.29522349	0.178542777	0.187000417	0.167213267	0.283013264	0.197284506	0.152241177	0.144908872	0.137510038	0.15241
166.8	1.60E-04	0.152206054	0.155750532	0.146798626	0.270131356	2.941377989	0.998150246	0.295169393	0.178540687	0.186969292	0.167189807	0.28296362	0.197242301	0.152214372	0.144883258	0.137485515	0.15238
166.9	1.60E-04	0.15217926	0.155723134	0.14677262	0.270083039	2.937412667	0.997141833	0.295115381	0.178538602	0.186938197	0.167166373	0.282914032	0.197200175	0.152187593	0.144857669	0.137461012	0.15235
167	1.60E-04	0.152152493	0.155695763	0.146746637	0.270034819	2.933456275	0.996135719	0.295061457	0.178536522	0.186907132	0.167142965	0.282864501	0.197158131	0.152160841	0.144832104	0.137436529	0.15232
167.1	1.60E-04	0.152125753	0.155668419	0.146720677	0.269986695	2.929508787	0.995131898	0.295007618	0.178534448	0.186876096	0.167119584	0.282815028	0.197116167	0.152134115	0.144806564	0.137412066	0.1523
167.2	1.60E-04	0.15209904	0.155641103	0.146694741	0.269938667	2.925570178	0.994130362	0.294953866	0.178532378	0.186845091	0.167096228	0.282765611	0.197074283	0.152107416	0.144781049	0.137387622	0.15227
167.3	1.60E-04	0.152072354	0.155613813	0.146668828	0.269890735	2.921640421	0.993131105	0.2949002	0.178530313	0.186814115	0.167072899	0.282716251	0.197032479	0.152080743	0.144755559	0.137363198	0.15224
167.4	1.60E-04	0.152045694	0.15558655	0.146642938	0.269842899	2.917719493	0.99213412	0.29484662	0.178528253	0.186783169	0.167049596	0.282666948	0.196990755	0.152054096	0.144730094	0.137338793	0.15221
167.5	1.60E-04	0.152019062	0.155559315	0.146617071	0.269795158	2.913807368	0.991139401	0.294793125	0.178526198	0.186752252	0.167026318	0.282617701	0.196949111	0.152027476	0.144704653	0.137314409	0.15218
167.6	1.60E-04	0.151992455	0.155532106	0.146591228	0.269747511	2.909904021	0.990146942	0.294739716	0.178524148	0.186721365	0.167003067	0.28256851	0.196907546	0.152000882	0.144679237	0.137290043	0.15215
167.7	1.60E-04	0.151965876	0.155504924	0.146565407	0.26969996	2.906009427	0.989156736	0.294686392	0.178522103	0.186690508	0.166979842	0.282519376	0.19686606	0.151974314	0.144653845	0.137265697	0.15212
167.8	1.59E-04	0.151939323	0.155477769	0.14653961	0.269652503	2.902123562	0.988168777	0.294633152	0.178520063	0.18665968	0.166956642	0.282470298	0.196824653	0.151947772	0.144628478	0.137241371	0.1521
167.9	1.59E-04	0.151912796	0.155450641	0.146513835	0.269605141	2.8982464	0.987183057	0.294579998	0.178518027	0.186628882	0.166933468	0.282421277	0.196783325	0.151921257	0.144603136	0.137217064	0.15207
168	1.59E-04	0.151886296	0.155423539	0.146488084	0.269557873	2.894377918	0.986199572	0.294526929	0.178515997	0.186598113	0.16691032	0.282372311	0.196742076	0.151894767	0.144577818	0.137192777	0.15204
168.1	1.59E-04	0.151859823	0.155396464	0.146462355	0.269510698	2.890518089	0.985218313	0.294473944	0.178513971	0.186567374	0.166887198	0.282323401	0.196700905	0.151868304	0.144552525	0.137168509	0.15201
168.2	1.59E-04	0.151833376	0.155369416	0.14643665	0.269463617	2.886666891	0.984239276	0.294421043	0.17851195	0.186536664	0.166864102	0.282274547	0.196659812	0.151841866	0.144527256	0.137144261	0.15198
168.3	1.59E-04	0.151806955	0.155342394	0.146410967	0.26941663	2.882824299	0.983262453	0.294368226	0.178509934	0.186505983	0.166841031	0.282225749	0.196618798	0.151815455	0.144502011	0.137120032	0.15195
168.4	1.59E-04	0.151780561	0.155315399	0.146385308	0.269369735	2.878990287	0.982287839	0.294315493	0.178507923	0.186475331	0.166817985	0.282177007	0.196577861	0.151789069	0.144476791	0.137095822	0.15193
168.5	1.59E-04	0.151754193	0.155288431	0.146359671	0.269322934	2.875164833	0.981315426	0.294262844	0.178505916	0.186444709	0.166794965	0.28212832	0.196537001	0.151762709	0.144451595	0.137071632	0.1519
168.6	1.59E-04	0.151727851	0.155261489	0.146334057	0.269276225	2.871347912	0.98034521	0.294210279	0.178503915	0.186414116	0.166771971	0.282079689	0.19649622	0.151736375	0.144426423	0.137047461	0.15187
168.7	1.59E-04	0.151701535	0.155234573	0.146308465	0.269229608	2.867539499	0.979377182	0.294157797	0.178501918	0.186383551	0.166749002	0.282031113	0.196455515	0.151710067	0.144401276	0.137023309	0.15184
168.8	1.59E-04	0.151675245	0.155207684	0.146282897	0.269183084	2.863739572	0.978411338	0.294105398	0.178499925	0.186353016	0.166726059	0.281982592	0.196414888	0.151683785	0.144376153	0.136999176	0.15181
168.9	1.59E-04	0.151648982	0.155180821	0.146257351	0.269136652	2.859948105	0.977447671	0.294053082	0.178497938	0.18632251	0.166703141	0.281934126	0.196374337	0.151657528	0.144351054	0.136975063	0.15179
169	1.59E-04	0.151622745	0.155153985	0.146231827	0.269090311	2.856165076	0.976486175	0.294000849	0.178495955	0.186292033	0.166680248	0.281885716	0.196333863	0.151631297	0.144325979	0.136950969	0.15176
169.1	1.59E-04	0.151596533	0.155127175	0.146206327	0.269044061	2.85239046	0.975526844	0.293948698	0.178493977	0.186261585	0.166657381	0.28183736	0.196293466	0.151605092	0.144300928	0.136926894	0.15173
169.2	1.59E-04	0.151570348	0.155100391	0.146180849	0.268997903	2.848624234	0.974569671	0.293896631	0.178492004	0.186231166	0.166634539	0.28178906	0.196253145	0.151578912	0.144275901	0.136902838	0.1517
169.3	1.59E-04	0.151544188	0.155073633	0.146155393	0.268951836	2.844866374	0.97361465	0.293844645	0.178490035	0.186200776	0.166611722	0.281740814	0.1962129	0.151552758	0.144250898	0.136878802	0.15167
169.4	1.59E-04	0.151518055	0.155046902	0.14612996	0.26890586	2.841116857	0.972661776	0.293792741	0.178488071	0.186170414	0.16658893	0.281692623	0.196172731	0.151526629	0.14422592	0.136854784	0.15165
169.5	1.59E-04	0.151491947	0.155020196	0.14610455	0.268859974	2.837375659	0.971711042	0.29374092	0.178486111	0.186140081	0.166566163	0.281644487	0.196132637	0.151500526	0.144200965	0.136830786	0.15162
169.6	1.59E-04	0.151465866	0.154993517	0.146079162	0.268814178	2.833642757	0.970762441	0.29368918	0.178484156	0.186109777	0.166543422	0.281596405	0.196092619	0.151474448	0.144176034	0.136806806	0.15159
169.7	1.59E-04	0.15143981	0.154966863	0.146053796	0.268768473	2.829918128	0.96981597	0.293637522	0.178482206	0.186079502	0.166520705	0.281548377	0.196052677	0.151448396	0.144151127	0.136782846	0.15156
169.8	1.59E-04	0.151413779	0.154940236	0.146028453	0.268722857	2.826201749	0.96887162	0.293585945	0.17848026	0.186049255	0.166498013	0.281500404	0.19601281	0.151422369	0.144126244	0.136758904	0.15153
169.9	1.59E-04	0.151387775	0.154913635	0.146003132	0.268677331	2.822493596	0.967929386	0.29353445	0.178478319	0.186019037	0.166475347	0.281452485	0.195973017	0.151396367	0.144101384	0.136734982	0.15151
170	1.59E-04	0.151361796	0.154887059	0.145977834	0.268631894	2.818793646	0.966989262	0.293483035	0.178476383	0.185988847	0.166452705	0.281404621	0.1959333	0.151370391	0.144076548	0.136711078	0.15148
170.1	1.59E-04	0.151335843	0.15486051	0.145952558	0.268586547	2.815101877	0.966051242	0.293431702	0.178474451	0.185958686	0.166430088	0.28135681	0.195893657	0.15134444	0.144051737	0.136687194	0.15145
170.2	1.59E-04	0.151309915	0.154833986	0.145927304	0.268541288	2.811418265	0.965115321	0.293380449	0.178472524	0.185928554	0.166407496	0.281309053	0.195854089	0.151318514	0.144026948	0.136663328	0.15142
170.3	1.59E-04	0.151284013	0.154807488	0.145902072	0.268496118	2.807742789	0.964181492	0.293329276	0.178470601	0.185898449	0.166384929	0.281261351	0.195814595	0.151292613	0.144002184	0.136639481	0.15139
170.4	1.59E-04	0.151258136	0.154781016	0.145876863	0.268451036	2.804075424	0.963249749	0.293278184	0.178468682	0.185868373	0.166362386	0.281213702	0.195775175	0.151266737	0.143977443	0.136615653	0.15137
170.5	1.59E-04	0.151232285	0.154754569	0.145851676	0.268406043	2.800416149	0.962320086	0.293227173	0.178466769	0.185838326	0.166339869	0.281166106	0.195735828	0.151240886	0.143952725	0.136591844	0.15134
170.6	1.59E-04	0.151206459	0.154728149	0.14582651	0.268361138	2.796764941	0.961392499	0.293176241	0.178464859	0.185808307	0.166317376	0.281118565	0.195696556	0.151215061	0.143928031	0.136568053	0.15131
170.7	1.59E-04	0.151180659	0.154701753	0.145801367	0.26831632	2.793121777	0.960466979	0.293125389	0.178462954	0.185778316	0.166294907	0.281071076	0.195657357	0.15118926	0.143903361	0.136544281	0.15128
170.8	1.59E-04	0.151154884	0.154675384	0.145776246	0.26827159	2.789486636	0.959543523	0.293074617	0.178461054	0.185748353	0.166272463	0.281023642	0.195618231	0.151163485	0.143878714	0.136520528	0.15126
170.9	1.59E-04	0.151129134	0.15464904	0.145751148	0.268226947	2.785859494	0.958622124	0.293023924	0.178459158	0.185718418	0.166250044	0.28097626	0.195579179	0.151137734	0.143854091	0.136496794	0.15123
171	1.59E-04	0.15110341	0.154622721	0.145726071	0.268182392	2.78224033	0.957702777	0.292973311	0.178457266	0.185688512	0.166227649	0.280928932	0.195540199	0.151112008	0.143829491	0.136473079	0.1512
171.1	1.59E-04	0.151077711	0.154596428	0.145701016	0.268137923	2.778629121	0.956785475	0.292922776	0.178455379	0.185658633	0.166205278	0.280881657	0.195501293	0.151086307	0.143804914	0.136449382	0.15117
171.2	1.59E-04	0.151052037	0.154570161	0.145675983	0.268093541	2.775025845	0.955870213	0.292872321	0.178453497	0.185628783	0.166182932	0.280834435	0.195462459	0.151060631	0.14378036	0.136425703	0.15115
171.3	1.59E-04	0.151026388	0.154543919	0.145650972	0.268049246	2.77143048	0.954956984	0.292821945	0.178451618	0.18559896	0.166160611	0.280787266	0.195423697	0.15103498	0.14375583	0.136402044	0.15112
171.4	1.58E-04	0.151000764	0.154517702	0.145625983	0.268005037	2.767843005	0.954045785	0.292771647	0.178449745	0.185569166	0.166138313	0.28074015	0.195385008	0.151009353	0.143731323	0.136378403	0.15109
171.5	1.58E-04	0.150975166	0.15449151	0.145601015	0.267960913	2.764263396	0.953136608	0.292721428	0.178447875	0.185539399	0.16611604	0.280693087	0.195346391	0.150983752	0.14370684	0.13635478	0.15106
171.6	1.58E-04	0.150949592	0.154465344	0.14557607	0.267916876	2.760691634	0.952229448	0.292671287	0.17844601	0.18550966	0.166093791	0.280646076	0.195307845	0.150958174	0.143682379	0.136331176	0.15104
171.7	1.58E-04	0.150924043	0.154439203	0.145551146	0.267872924	2.757127695	0.9513243	0.292621224	0.178444149	0.185479949	0.166071567	0.280599118	0.195269372	0.150932622	0.143657942	0.136307591	0.15101
171.8	1.58E-04	0.15089852	0.154413088	0.145526244	0.267829058	2.753571558	0.950421157	0.292571239	0.178442293	0.185450266	0.166049366	0.280552212	0.19523097	0.150907094	0.143633528	0.136284024	0.15098
171.9	1.58E-04	0.150873021	0.154386997	0.145501364	0.267785276	2.750023202	0.949520015	0.292521332	0.178440441	0.185420611	0.16602719	0.280505359	0.195192639	0.15088159	0.143609137	0.136260475	0.15095
172	1.58E-04	0.150847547	0.154360932	0.145476506	0.26774158	2.746482605	0.948620867	0.292471503	0.178438593	0.185390983	0.166005038	0.280458559	0.19515438	0.150856111	0.143584769	0.136236945	0.15093
172.1	1.58E-04	0.150822098	0.154334891	0.145451669	0.267697969	2.742949745	0.947723708	0.292421751	0.178436749	0.185361383	0.16598291	0.28041181	0.195116192	0.150830657	0.143560424	0.136213433	0.1509
172.2	1.58E-04	0.150796674	0.154308876	0.145426854	0.267654441	2.739424602	0.946828533	0.292372076	0.17843491	0.185331811	0.165960806	0.280365114	0.195078074	0.150805227	0.143536102	0.13618994	0.15087
172.3	1.58E-04	0.150771275	0.154282886	0.14540206	0.267610999	2.735907153	0.945935336	0.292322479	0.178433075	0.185302266	0.165938725	0.28031847	0.195040028	0.150779821	0.143511803	0.136166465	0.15085
172.4	1.58E-04	0.1507459	0.15425692	0.145377288	0.26756764	2.732397378	0.945044111	0.292272958	0.178431244	0.185272748	0.165916669	0.280271877	0.195002051	0.15075444	0.143487526	0.136143008	0.15082
172.5	1.58E-04	0.15072055	0.15423098	0.145352537	0.267524365	2.728895256	0.944154853	0.292223515	0.178429418	0.185243259	0.165894637	0.280225337	0.194964146	0.150729083	0.143463273	0.13611957	0.15079
172.6	1.58E-04	0.150695225	0.154205064	0.145327808	0.267481174	2.725400765	0.943267556	0.292174148	0.178427596	0.185213796	0.165872628	0.280178849	0.19492631	0.15070375	0.143439043	0.13609615	0.15076
172.7	1.58E-04	0.150669924	0.154179174	0.145303101	0.267438066	2.721913884	0.942382216	0.292124857	0.178425778	0.185184361	0.165850643	0.280132412	0.194888544	0.150678442	0.143414835	0.136072748	0.15074
172.8	1.58E-04	0.150644648	0.154153308	0.145278415	0.267395042	2.718434593	0.941498826	0.292075643	0.178423964	0.185154954	0.165828683	0.280086027	0.194850848	0.150653158	0.14339065	0.136049364	0.15071
172.9	1.58E-04	0.150619396	0.154127467	0.14525375	0.2673521	2.71496287	0.940617381	0.292026505	0.178422154	0.185125573	0.165806745	0.280039693	0.194813222	0.150627898	0.143366488	0.136025999	0.15068
173	1.58E-04	0.150594169	0.154101651	0.145229107	0.267309242	2.711498695	0.939737876	0.291977444	0.178420349	0.18509622	0.165784832	0.279993411	0.194775666	0.150602662	0.143342348	0.136002652	0.15066
173.1	1.58E-04	0.150568966	0.154075859	0.145204485	0.267266466	2.708042047	0.938860306	0.291928458	0.178418548	0.185066894	0.165762942	0.279947181	0.194738179	0.15057745	0.143318231	0.135979323	0.15063
173.2	1.58E-04	0.150543788	0.154050092	0.145179884	0.267223772	2.704592905	0.937984664	0.291879547	0.178416751	0.185037596	0.165741076	0.279901001	0.19470076	0.150552262	0.143294137	0.135956012	0.1506
173.3	1.58E-04	0.150518634	0.15402435	0.145155305	0.267181161	2.701151249	0.937110946	0.291830712	0.178414958	0.185008324	0.165719233	0.279854873	0.194663411	0.150527099	0.143270066	0.135932719	0.15057
173.4	1.58E-04	0.150493505	0.153998633	0.145130747	0.267138632	2.697717058	0.936239146	0.291781953	0.178413169	0.18497908	0.165697414	0.279808796	0.194626131	0.150501959	0.143246017	0.135909444	0.15055
173.5	1.58E-04	0.150468399	0.153972939	0.14510621	0.267096184	2.694290312	0.935369259	0.291733269	0.178411385	0.184949863	0.165675618	0.27976277	0.19458892	0.150476843	0.14322199	0.135886187	0.15052
173.6	1.58E-04	0.150443318	0.153947271	0.145081695	0.267053818	2.69087099	0.93450128	0.29168466	0.178409604	0.184920673	0.165653846	0.279716795	0.194551777	0.150451751	0.143197986	0.135862949	0.15049
173.7	1.58E-04	0.150418262	0.153921627	0.1450572	0.267011534	2.687459072	0.933635204	0.291636125	0.178407828	0.18489151	0.165632097	0.279670871	0.194514702	0.150426683	0.143174004	0.135839728	0.15047
173.8	1.58E-04	0.150393229	0.153896007	0.145032727	0.26696933	2.684054538	0.932771024	0.291587666	0.178406055	0.184862373	0.165610372	0.279624997	0.194477695	0.150401639	0.143150045	0.135816526	0.15044
173.9	1.58E-04	0.150368221	0.153870412	0.145008275	0.266927208	2.680657367	0.931908736	0.291539281	0.178404287	0.184833264	0.16558867	0.279579175	0.194440757	0.150376619	0.143126109	0.135793341	0.15041
174	1.58E-04	0.150343237	0.153844841	0.144983844	0.266885166	2.67726754	0.931048336	0.29149097	0.178402523	0.184804182	0.165566991	0.279533403	0.194403886	0.150351623	0.143102194	0.135770174	0.15039
174.1	1.58E-04	0.150318277	0.153819295	0.144959434	0.266843206	2.673885036	0.930189816	0.291442734	0.178400763	0.184775126	0.165545336	0.279487681	0.194367083	0.15032665	0.143078302	0.135747026	0.15036
174.2	1.58E-04	0.15029334	0.153793773	0.144935045	0.266801325	2.670509835	0.929333173	0.291394572	0.178399007	0.184746097	0.165523703	0.27944201	0.194330348	0.150301701	0.143054432	0.135723895	0.15033
174.3	1.58E-04	0.150268428	0.153768275	0.144910677	0.266759525	2.667141917	0.928478401	0.291346484	0.178397255	0.184717095	0.165502094	0.279396389	0.19429368	0.150276775	0.143030585	0.135700782	0.15031
174.4	1.58E-04	0.15024354	0.153742801	0.14488633	0.266717804	2.663781263	0.927625495	0.291298469	0.178395507	0.18468812	0.165480508	0.279350819	0.194257079	0.150251874	0.14300676	0.135677686	0.15028
174.5	1.58E-04	0.150218676	0.153717351	0.144862004	0.266676163	2.660427853	0.926774449	0.291250529	0.178393763	0.184659171	0.165458946	0.279305299	0.194220545	0.150226996	0.142982957	0.135654609	0.15025
174.6	1.58E-04	0.150193836	0.153691926	0.144837698	0.266634602	2.657081667	0.92592526	0.291202661	0.178392023	0.184630249	0.165437406	0.279259829	0.194184078	0.150202141	0.142959176	0.13563155	0.15023
