Energy	Zirconium	Tin	Calcium	Scandium	Titanium	Vanadium	Chromium	Manganese	Iron	Cobalt	Nickel	Copper	Zinc	Gallium	Germanium	Arsenic	Selenium	Bromine	Krypton	Rubidium	Strontium	Yttrium	Niobium	Molybdenum	Technetium	Ruthenium	Rhodium	Palladium	Silver	Cadmium	Indium	Antimony	Tellurium	Iodine	Xenon	Cesium	Barium	Lanthanum	Cerium	Praseodymium	Neodymium	Promethium	Samarium	Europium	Gadolinium	Terbium	Dysprosium	Holmium	Erbium	Thulium
103.9	5.70639671990383	10.9432690919259	0.368834937173708	0.714078623870711	1.13800562594182	1.65994289816446	2.25137836339681	2.15656099175213	2.67761187909344	3.22675720700178	3.51771151182662	3.75871733350907	3.17546865133549	2.66631967337812	2.63251452083978	1.06445202081648	2.73179643237281	1.88936005556854	0.00241780842752611	1.08365748820398	2.01180552095015	3.69039974716183	8.10124159812197	10.2682133852855	12.2448627383114	13.6768294512719	14.8200883954803	14.8940800991995	14.0423165877554	12.0908106194308	10.6955832390731	10.6464577410045	10.2034248122323	8.71841006108878	0.0105809862273725	3.65714113104957	6.99539806892919	13.0049557984613	15.0208882002734	15.9598484810553	17.1932342700647	16.7565132745652	19.8364639927566	14.5169787495998	22.2830647644737	24.4027130191836	26.209043163495	27.0653917414769	28.7048474111229	30.9238350878159
104	5.69225063483465	10.9163777639861	0.368366591732201	0.713099395088523	1.1363044072279	1.65737390771385	2.24723049626308	2.15224114712515	2.67242605837694	3.22062129249447	3.51028206360409	3.7511325189055	3.16843398345928	2.66005123032915	2.62640550121814	1.06200044503201	2.72538667230264	1.88467405844046	0.0024118841733693	1.08106767188146	2.00699609724909	3.68152900622324	8.08157381286959	10.2431042274304	12.2148439262736	13.6432332616011	14.7836625149736	14.8573174111192	14.0074045712339	12.0605150319366	10.668819962391	10.619870242787	10.1778886704086	8.69654982278458	0.0105544300067048	3.64795890766984	6.97785665552814	12.9723696680363	14.9832825053569	15.919959456914	17.1503712726774	16.7148057302466	19.7869204504321	14.4808105593431	22.2277498762607	24.3423127841937	26.1442479959339	26.9983077879899	28.6329185157263	30.8378945307456
104.1	5.67815562151629	10.8895848972127	0.367899989213288	0.712123820150279	1.13460944196295	1.65481438818974	2.24309756825718	2.14793715729878	2.66725929537594	3.21450798273139	3.50287990151545	3.74357590248141	3.16142507549743	2.65380564511048	2.62031877340182	1.05955781943437	2.71900027330324	1.8800050191257	0.00240598140953038	1.07848728790035	2.00220419760258	3.67269053240473	8.06197748412518	10.2180861169771	12.1849340299265	13.6097589287718	14.747368805195	14.8206878229744	13.9726184110677	12.0303279377697	10.6421527975353	10.593378439996	10.1524440144433	8.67476741385384	0.0105279676867987	3.63880893082094	6.96037730861198	12.9398988532649	14.9458096505948	15.8802104959814	17.1076578958963	16.6732436728241	19.7375509482576	14.4447689690158	22.1726278618545	24.2821225374339	26.0796776897576	26.9314565909665	28.5612421082151	30.7522787855254
104.2	5.66411144687543	10.8628900386339	0.367435121467952	0.711151881936651	1.13292070120244	1.65226429563029	2.23897951130056	2.1436489489396	2.66211150185429	3.20841717302621	3.49550489929437	3.73604735258341	3.15444180853106	2.6475828125531	2.61425423477392	1.05712410280845	2.71263712794695	1.87535286007946	0.00240010003756099	1.07591629291827	1.99742974146606	3.66388417760972	8.04245228430623	10.1931586372225	12.1551325506454	13.5764058951513	14.7112066612659	14.7841907267878	13.9379575343724	12.0002488456269	10.6155813084958	10.566981898067	10.1270904303926	8.65306248377883	0.0105015988468606	3.62969105668365	6.94295975008094	12.9075428375696	14.9084690418474	15.8406009743249	17.0650934756273	16.6318264569996	19.6883547122061	14.4088534168036	22.1176978666487	24.2221413499625	26.0153312517335	26.8648371252234	28.4898170785103	30.6669865732836
104.3	5.65011787912392	10.836292737784	0.366971980393036	0.710183563424813	1.13123815616333	1.64972358631965	2.23487625768987	2.13937644912327	2.65698259006847	3.20234875927606	3.48815693137913	3.72854673829756	3.14748406430354	2.64138262807204	2.60821178328762	1.0546992541682	2.70629712940232	1.87071750418531	0.00239423995955737	1.07335464383315	1.99267264874163	3.65510979456192	8.02299788764248	10.1683213737655	12.12543899256	13.5431736061854	14.6751754816465	14.7478255179319	13.9034213714107	11.9702772668924	10.5891050616499	10.5406801848155	10.101827506573	8.63143468394894	0.0104753230683778	3.62060514221591	6.92560370334161	12.8753011071695	14.8712600881861	15.8011302713761	17.0226773513499	16.5905534409458	19.6393309724091	14.3730633439073	22.0629590406253	24.1623682978231	25.9512076939516	26.7984483710423	28.4186423223654	30.5820166194931
104.4	5.63617468775052	10.8097925466863	0.366510557930935	0.709218847687803	1.12956177822297	1.64719221678632	2.23078774009444	2.1351195853319	2.65187247276435	3.19630263795773	3.48083587290802	3.72107392944453	3.14055172521619	2.6352049876626	2.60219131746249	1.05228323275508	2.69998017143029	1.86609887475246	0.00238840107815687	1.07080229778175	1.98793283977521	3.64636723680002	8.00361397016417	10.143573914492	12.0958528625368	13.5100615103788	14.6392746681144	14.7115915951079	13.8690093555728	11.9404127156215	10.5627236257472	10.5144728704213	10.0766548335466	8.60988366764844	0.0104491399351047	3.61155104514788	6.90830889329733	12.8431731510622	14.8341822018736	15.7617977699096	16.9804088660953	16.5494239862834	19.5904789631305	14.3373981945239	22.0084105383261	24.1028024620123	25.8873060337913	26.7322893141348	28.347716741331	30.4973676539691
104.5	5.6222816435126	10.7833890198378	0.3660508460693	0.708257717893892	1.1278915389181	1.64467014380153	2.22671389155396	2.13087828545132	2.646781063174	3.19027870612388	3.47354159971474	3.71362879657474	3.13364467432394	2.62904978789652	2.59619273638081	1.04987599803661	2.69368614838031	1.86149689551298	0.00238258329653442	1.06825921213805	1.98321023535363	3.63765635867241	7.98430020969038	10.1189158495599	12.0663736701609	13.4770690592752	14.6035036257429	14.6754883603242	13.8347209233555	11.9106547085226	10.5364365718948	10.4883595274135	10.0515720041069	8.58840909004454	0.0104230490330477	3.60252862397705	6.89107504633875	12.8111584610065	14.7972347983439	15.7226028560214	16.9382873664238	16.50843745806	19.5417979227405	14.3018574158277	21.9540515188233	24.0434429284492	25.8236252938875	26.6663589456091	28.2770392427196	30.4130384108662
104.6	5.60843851842797	10.7570817141929	0.365592836840743	0.707300157305958	1.12622740994377	1.64215732437772	2.22265464547605	2.12665247776854	2.64170827501253	3.18427686139934	3.46627398832389	3.70621121096364	3.12676279533113	2.62291692591829	2.59021593968386	1.04747750970489	2.68741495518653	1.85691149061906	0.00237678651839909	1.06572534451171	1.97850475670176	3.62897701533192	7.96505628581752	10.0943467713847	12.0370009277189	13.4441957074377	14.5678617628804	14.6395152188748	13.8005555143431	11.8810027649409	10.5102434735416	10.4623397306558	10.0265786132644	8.56701060817531	0.0103970499504513	3.59353773796336	6.87390189033432	12.779256531505	14.7604172961816	15.6835449191086	16.8963122024022	16.4675932247282	19.4932870936897	14.2664404579516	21.8998811456918	23.9842887879442	25.7601645020982	26.6006562619364	28.2066087395709	30.329027628676
104.7	5.59464508576678	10.7308701891478	0.365136522322537	0.706346149280867	1.12456936315233	1.6396537157669	2.2186099356339	2.12244209096906	2.63665402247496	3.17829700197738	3.45903291594646	3.69882104460692	3.11990597258727	2.61680629944143	2.58426082756837	1.04508772767517	2.68116648736404	1.85234258464031	0.00237101064799058	1.06320065274661	1.97381632547969	3.62032906273068	7.94588187990778	10.0698662746248	12.0077341501816	13.4114409124294	14.5323484911285	14.6036715793185	13.7665125711869	11.8514564068413	10.4841439064641	10.436413057331	10.0016742582328	8.54568788093784	0.0103711422777838	3.58457824712444	6.85678915462107	12.7474668597864	14.7237291171027	15.644623351848	16.8544827275822	16.4268906581239	19.444945722484	14.2311467739687	21.8458985869804	23.9253391361681	25.6969226914713	26.5351802649169	28.1364241506169	30.2453340502234
104.8	5.58090112004345	10.7047540065243	0.364681894636326	0.705395677268854	1.12291737055242	1.63715927545915	2.2145796961639	2.11824705413432	2.63161822023303	3.17233902661601	3.45181826047538	3.69145817021583	3.11307409108284	2.61071780674477	2.5783273007829	1.04270661208437	2.67494064100506	1.8477901025611	0.00236525559007585	1.06068509491927	1.96914486377994	3.61171235761486	7.92677667507777	10.0454739561671	11.9785728551861	13.3788041347941	14.4969632253217	14.567956853458	13.7325915395859	11.8220151587916	10.4581374487506	10.4105790869269	9.9768585384147	8.52444056907647	0.0103453256077231	3.57565001223076	6.83973656999521	12.7157889457888	14.6871696859343	15.6058375501757	16.8127982989782	16.3863291334456	19.3967730596587	14.1959758198739	21.792103015184	23.8665930736217	25.6338989002124	26.4699299616475	28.066484400247	30.1619564226643
104.9	5.56720639700865	10.6787327305551	0.364228945947837	0.704448724812913	1.12127140430794	1.63467396118098	2.21056386156333	2.11406729673912	2.62660078343219	3.16640283463431	3.44462990048107	3.68412246121248	3.10626703644516	2.60465134666883	2.57241526062421	1.04033412328967	2.66873731277525	1.84325396977783	0.0023595212499457	1.05817862933735	1.96449029412461	3.60312675751962	7.90774035618723	10.0211694151128	11.9495165630192	13.3462848380371	14.4617053835062	14.5323704563186	13.6987918682673	11.7926785479461	10.4322236807872	10.3848374012209	9.95213105538773	8.503268335171	0.010319599535143	3.56675289480091	6.82274386870298	12.6842222921419	14.6507384305954	15.5671869132669	16.7712582770453	16.3459080292328	19.3487683597537	14.1609270545655	21.7384936072154	23.8080497056054	25.571092171652	26.4049043644881	27.9967884184746	30.0788934974813
105	5.5535606936414	10.6528059278675	0.363777668466586	0.703505275548187	1.11963143673701	1.6321977308939	2.20656236668801	2.10990274864906	2.62160162768843	3.16048832590886	3.43746771520706	3.67681379172524	3.09948469493421	2.59860681861214	2.56652460893381	1.03797022186705	2.66255639990996	1.8387341120963	0.00235380753341138	1.05568121453822	1.95985253946265	3.594572120764	7.88877260982778	9.99695225276275	11.9205647966003	13.3138824886061	14.4265743869195	14.4969118061281	13.6651130089669	11.7634461040289	10.4064021852429	10.3591875842661	9.92749141289086	8.48217084362513	0.0102939636570992	3.55788675709685	6.80581078443146	12.6527664041509	14.6144347820773	15.5286708435147	16.7298620256581	16.3056267273453	19.3009308812879	14.1259999398268	21.6850695443779	23.7497081421895	25.508501554214	26.3401024910294	27.9273351409024	29.9961440304808
105.1	5.53996378814112	10.6269731674682	0.363328054445599	0.702565313201366	1.11799744031105	1.62973054279281	2.20257514675005	2.10575334011802	2.61662066908531	3.15459540087004	3.43033158456559	3.6695320365841	3.09272695343861	2.59258412252771	2.56065524809435	1.03561486860993	2.65639780021061	1.83423045572909	0.00234811434680125	1.0531928092874	1.9552315231671	3.58604830644587	7.86987312431178	9.97282207260375	11.8917170814642	13.2815965558726	14.3915696599701	14.4615803242958	13.6315544164104	11.7343173593176	10.380672547055	10.3336292223762	9.90293921681054	8.46114776065489	0.0102684175728154	3.54905146211927	6.78893705229953	12.6214207897788	14.5782581744242	15.4902887465109	16.688608912089	16.2654846129421	19.253259886735	14.0911939403088	21.6318300123378	23.6915674981837	25.4461261013833	26.27552336406	27.8581235086888	29.913706781789
105.2	5.52641545991989	10.6012340207287	0.362880096181121	0.70162882159009	1.11636938765371	1.62727235530451	2.19860213731549	2.10161900178561	2.61165782417087	3.14872396049855	3.42322138913333	3.66227707131614	3.08599369947147	2.58658315891937	2.55480708102619	1.03326802452771	2.65026141204099	1.82974292729295	0.00234244159695746	1.05071337257713	1.95062716903233	3.5775551744369	7.85104158966128	9.9487784802943	11.8629729457445	13.2494265121126	14.3566906302165	14.4263754353927	13.5981155482935	11.7052918486273	10.3550343534147	10.3081619041117	9.87847407516718	8.44019875427715	0.0102429608836697	3.54024687360292	6.77212240884881	12.5901849596302	14.5422080447141	15.4520400310251	16.6474983069871	16.225481074461	19.2057546424983	14.0565085235115	21.5787742010971	23.6336268931081	25.3839648716746	26.2111660115347	27.7891524685145	29.8315805158481
105.3	5.51291548959459	10.5755880613693	0.36243378601234	0.700695784622354	1.11474725153992	1.6248231270862	2.19464327430212	2.09749966467471	2.60671300995465	3.14287390632176	3.41613701014702	3.65504877214096	3.07928482116641	2.58060382883827	2.54898001118388	1.03092965084442	2.64414713432364	1.82527145380618	0.00233678919123266	1.04824286362491	1.94603940127137	3.56909258537763	7.83227769759702	9.92482108365069	11.8343319201569	13.2173718324887	14.3219367283479	14.3912965671306	13.5647958652638	11.6763691092942	10.3294871937527	10.2827852202651	9.85409559810157	8.41932349429831	0.0102175931931811	3.53147285601198	6.75536659203474	12.5590584269346	14.5062838330396	15.4139241089854	16.6065295843565	16.1856155035978	19.1584144188865	14.0219431597666	21.5259013049659	23.5758854511631	25.3220169286006	26.1470294665422	27.7204209725489	29.7497640014121
105.4	5.49946365897925	10.5500348654446	0.361989116321104	0.699766186295918	1.11313100489493	1.62238281702399	2.19069849397713	2.09339526018898	2.60178614390469	3.13704514041028	3.40907832949922	3.64784701596618	3.07260020727353	2.57464603387934	2.54317394255278	1.02859970899732	2.6380548665363	1.82081596268608	0.00233115703748668	1.04578124187206	1.94146814451318	3.56066040067246	7.81358114152757	9.90094949263326	11.8057935379829	13.185431995031	14.2873073881635	14.3563431503426	13.5315948309014	11.6475486811595	10.3040306597254	10.2574987638472	9.82980339786149	8.39852165230292	0.0101923141069961	3.52272927453548	6.73866934121766	12.5280407075297	14.4704849824893	15.375940395458	16.565702121536	16.1458872952862	19.1112384900893	13.9874973222198	21.4732105225366	23.5183423012009	25.2602813406413	26.0831127672731	27.6519279784175	29.6682560115428
105.5	5.48605975107739	10.5245740113283	0.361546079531642	0.698840010697724	1.11152062079329	1.61995138423139	2.18676773295497	2.08930572011039	2.59687714394456	3.13123756537438	3.4020452297341	3.64067168038301	3.06593974715545	2.56870967617779	2.53738877964558	1.02627816063551	2.63198450870826	1.81637638174637	0.00232554504408332	1.04332846698224	1.93691332380002	3.55225848248484	7.79495161653847	9.87716331933259	11.7773573350528	13.1536064806191	14.2528020465529	14.3215146189629	13.4985119117005	11.6188301065538	10.2786643452001	10.2323021300726	9.80559708878835	8.37779290164254	0.0101671232328749	3.51401599508277	6.72203039715403	12.4971313198454	14.4348109391289	15.3380883086281	16.5250152991777	16.1062958476773	19.0642261341531	13.9531704868132	21.420701056656	23.4609965766957	25.1987571812125	26.0194149569888	27.5836724491681	29.5870553236051
105.6	5.47270355007439	10.4992050796987	0.361104668110294	0.697917242003312	1.10991607245792	1.61752878804789	2.18285092819507	2.08523097659678	2.59198592845045	3.12545108436057	3.3950375940432	3.63352264366179	3.05930333078334	2.56279465840562	2.53162442749894	1.02396496761859	2.62593596141689	1.81195263919467	0.00231995311988709	1.04088449884007	1.93237486458473	3.5438866937323	7.77638881938153	9.8534621779559	11.7490228497301	13.1218947729638	14.2184201434763	14.2868104100073	13.4655465770508	11.5902129302814	10.2533878462416	10.2071949163462	9.78147628730405	8.35713691742457	0.0101420201806787	3.50533288427898	6.70544950198763	12.4663297848873	14.3992611519822	15.3003672697802	16.4844685012265	16.0668405621198	19.0173766329571	13.9189621322679	21.3683721143996	23.4038474157157	25.1374435286358	25.95593508399	27.5156533532394	29.5061607192627
105.7	5.45939484132998	10.4739276535239	0.360664874565231	0.696997864476247	1.10831733325917	1.61511498803742	2.17894801699967	2.08117096217943	2.58711241624821	3.1196856010481	3.38805530626125	3.62639978474756	3.052690848733	2.5569008837682	2.52588079167013	1.02166009201531	2.61990912578408	1.80754466362999	0.00231438117426005	1.03844929754968	1.92785269272818	3.53554489808171	7.75789244846411	9.82984568481356	11.7207896228949	13.0902963585891	14.184161121945	14.2522299635531	13.4326982992193	11.5616966996042	10.2282007610977	10.182176722249	9.75744061189773	8.33655337650119	0.010117004562356	3.49667980946056	6.68892639924084	12.4356356262204	14.3638350730132	15.2627767032785	16.4440611148996	16.0275208431395	18.9706892721897	13.8848717400668	21.3162229070449	23.3468939608937	25.0763394661072	25.8926722015854	27.4478696644274	29.4255709844732
105.8	5.44613341137071	10.4487413180469	0.360226691446189	0.696081862467546	1.10672437671381	1.61270994398699	2.17505893701159	2.0771256097607	2.58225652661047	3.11394101964561	3.38109825086204	3.61930298325576	3.04610219218102	2.55102825600084	2.52015777823367	1.01936349610222	2.61390390347277	1.8031523840402	0.00230882911705858	1.03602282343333	1.92334673449659	3.52723295994443	7.73946220383863	9.80631345830563	11.6926571979278	13.0588107268141	14.1500244280019	14.21777272272	13.3999665533317	11.5332809642264	10.203102690186	10.1572471495244	9.73348968311283	8.31604195745842	0.0100920759919297	3.48805663867079	6.6724608338061	12.4050483699535	14.3285321571074	15.2253160365483	16.403792530666	15.9883360984203	18.9241633413244	13.8508987944376	21.2642526500455	23.2901353593992	25.0154440816674	25.8296253680611	27.3803203618538	29.3452849094834
105.9	5.43291904788257	10.4236456607716	0.359790111344194	0.695169220415106	1.10513717648416	1.61031361590518	2.17118362621214	2.07309485261157	2.57741817925375	3.10821724488765	3.37416631295433	3.61223211946783	3.03953725290083	2.54517667936537	2.51445529377802	1.01707514236231	2.60792019668346	1.79877572979958	0.00230329685863022	1.03360503703	1.91885691655896	3.51895074447157	7.72109778719196	9.78286511890856	11.6646251206941	13.0274373697353	14.1160095107021	14.1834381336508	13.3673508173544	11.5049652762793	10.1780932360798	10.1324058020648	9.7096231235341	8.29560234060518	0.0100672340854843	3.4794632406554	6.65605255193725	12.3745675447231	14.2933518620534	15.187984700056	16.3636621422262	15.9492857387839	18.8777981335967	13.8170427823353	21.212460563005	23.2335707629101	24.9547564681719	25.7667936466498	27.3130044299342	29.2653012888241
106	5.41975153970358	10.3986402714481	0.359355126891301	0.694259922843149	1.1035557063771	1.60792596402075	2.16732202291887	2.0690786243693	2.57259729433563	3.10251418203135	3.36725937827771	3.60518707432693	3.03299592325896	2.5393460586468	2.50877324540229	1.01479499348374	2.60195790815078	1.79441463066632	0.0022977843098106	1.031195899094	1.91438316598448	3.51069811754924	7.7027989018351	9.75950028916193	11.6366929395283	12.996175782209	14.0821158220939	14.1492256454918	13.3348505720766	11.4767491903055	10.1531720034945	10.1076522858977	9.68584055777477	8.27523420796253	0.0100424784611527	3.47089948485814	6.63970130124101	12.3441926816774	14.2582936485252	15.1507821272912	16.3236693464921	15.9103691781704	18.8315929459806	13.7833031934259	21.160845869651	23.1771993275848	24.8942757232603	25.7041761055003	27.2459208583458	29.1856189213053
106.1	5.40663067681646	10.3737247420585	0.358921730760322	0.693353954361653	1.10197994034318	1.6055469487812	2.16347406578351	2.06507685903512	2.56779379245189	3.09683173685309	3.36037733319858	3.59816772943369	3.02647809621117	2.53353629914995	2.50311154071295	1.01252301235848	2.59601694114009	1.79006901678012	0.00229229138192023	1.0287953705936	1.90992541024002	3.50247494579392	7.68456525269273	9.73621859365536	11.6088602052176	12.9650254618336	14.0483428171995	14.115134710374	13.3024653010925	11.4486322632441	10.1283385992743	10.0829862091723	9.66214161246376	8.25493724325286	0.0100178087391035	3.46236524141646	6.62340683066862	12.313923314461	14.2233569800639	15.113707754747	16.2838135435673	15.8715858336191	18.7855470791658	13.7496795200693	21.10940779781	23.1210202140341	24.8340009493277	25.6417718176473	27.179068641996	29.1062366100102
106.2	5.39355625034138	10.3488986668028	0.358489915664567	0.692451299665805	1.10040985247567	1.60317653085139	2.1596396937898	2.06108949097181	2.56300759463368	3.09116981564512	3.35352006470613	3.59117396704192	3.01998366529871	2.52774730669612	2.49747008782063	1.01025916208104	2.59009719944405	1.78573881865973	0.00228681798676152	1.02640341270965	1.90548357718753	3.49428109654772	7.666396546293	9.71301965901544	11.5811264709869	12.9339859089323	14.0146899539965	14.0811647833945	13.2701944907832	11.4206140544154	10.1035926323785	10.0584071821464	9.63852591623307	8.23471113188931	0.00999322454152819	3.45386038115716	6.60716889050735	12.2837589791991	14.1885413230599	15.0767610219018	16.2440941367267	15.8329351252492	18.739659837534	13.7161712573024	21.0581455793819	23.0650325872938	24.7739312534943	25.5795798609815	27.1124467809914	29.0271531622904
106.3	5.38052805252872	10.3241616420848	0.358059674357582	0.691551943535442	1.09884541700965	1.60081467111209	2.1558188462514	2.05711645490144	2.55823862234478	3.08552832521232	3.34668746040833	3.58420567005444	3.01351252464455	2.52197898761981	2.49184879533686	1.00800340594714	2.5841985873793	1.78142396720053	0.0022813640366156	1.02401998683426	1.90105759508156	3.48611643787382	7.64829249075732	9.68990311389279	11.5534912924834	12.9030566265356	13.9811566933989	14.0473153225969	13.2380376302995	11.3926941255058	10.0789337138684	10.0339148171729	9.61499309970516	8.21455556096513	0.00996872549262876	3.44538477559211	6.59098723237222	12.253699214482	14.1538461467354	15.0399413712007	16.2045105323972	15.7944164762406	18.6939305291368	13.6827779028233	21.0070584503143	23.0092356167973	24.7140657475769	25.5175993182197	27.0460542806062	28.9483673897601
106.4	5.3675458767519	10.2995132664979	0.357630999632884	0.690655870834512	1.09728660832112	1.59846133065867	2.15201146280981	2.05315768590307	2.55348679747877	3.07990717286887	3.33987940852796	3.57726272201888	3.00706456894968	2.51623124876545	2.48624757237087	1.00575570745246	2.57832100978307	1.77712439367218	0.00227592944423936	1.02164505456942	1.89664739256673	3.47798083855187	7.63025279579018	9.66686858894925	11.5259542277607	12.8722371203643	13.9477424992383	14.0135857889535	13.2059942115441	11.3648720405534	10.054361456894	10.0095087286865	9.59154279548049	8.19447021924316	0.0099443112186049	3.43693829691396	6.57486160919774	12.22374356135	14.1192709231264	15.0032482480369	16.1650621401382	15.7560293128149	18.6483584656726	13.649498956974	20.9561456505782	22.9536284763485	24.6544035480595	25.4558292768749	26.9798901512516	28.8698781082902
106.5	5.3546095175003	10.2749531408119	0.357203884323713	0.689763066510524	1.09573340092608	1.59611647079965	2.14821748343225	2.04921311941043	2.54875204235631	3.07430626643504	3.3330957978987	3.57034500712356	3.00063969348937	2.51050399748412	2.48066632852644	1.00351603029136	2.57246437200993	1.77284002971621	0.00227051412286241	1.01927857772567	1.89225289867528	3.46987416807341	7.61227717266918	9.64391571684509	11.4985148372639	12.8415268988127	13.9144468382461	13.9799756463463	13.1740637291546	11.3371473659326	10.0298754766807	9.98518853319096	9.56817463812513	8.17445479714549	0.00991998134764164	3.42852081799194	6.55879177522965	12.1938915632779	14.0848151270657	14.9666811007336	16.125748372622	15.7177730642167	18.6029429624645	13.6163339227247	20.9054064241425	22.8982103440944	24.5949437760646	25.3942688292276	26.9139534084449	28.7916841380023
106.6	5.34171877037217	10.2504808679583	0.356778321302767	0.688873515594013	1.09418576947964	1.59378005305538	2.14443684840965	2.04528269120968	2.5440342797224	3.06872551423394	3.3263365179612	3.56345241019334	2.99423779410958	2.50479714163035	2.47510497389876	1.00128433835557	2.5666285799284	1.76857080734365	0.00226511798618403	1.01692051832079	1.88787404282458	3.46179629663737	7.59436533423499	9.62104413222634	11.4711726838146	12.810925472931	13.8812691800342	13.9464843615485	13.1422456804859	11.3095196703398	10.0054753905168	9.960953849246	9.5448882641584	8.15450898674297	0.00989573550989704	3.42013221236763	6.54277748601682	12.16414276616	14.0504782361649	14.9302393805258	16.0865686456144	15.6796471626948	18.5576833384375	13.5832823056575	20.8548400189496	22.8429804024986	24.5356855573244	25.3329170722959	26.8482430727793	28.7137843032634
106.7	5.32887343206761	10.2260960530174	0.356354303481952	0.687987203198003	1.09264368877515	1.59145203915665	2.14066949835459	2.04136633743713	2.53933343274366	3.06316482508833	3.31960145875919	3.55658481668553	2.98785876722325	2.49911058955889	2.46956341907124	0.999060595733016	2.56081353991779	1.76431665893275	0.00225974094837027	1.01457083857846	1.8835107548147	3.45374709514557	7.57651699488146	9.59825347171227	11.4439273325954	12.7804323564092	13.8482089970777	13.9131114042068	13.1105395655933	11.2819885247787	9.98116081773978	9.93680429745426	9.52168331204076	8.13463248174501	0.00987157333748981	3.41177235425079	6.5268184984031	12.1344967182952	14.0162597307981	14.8939225415422	16.047522377956	15.6416510434836	18.5125789160966	13.5503436139499	20.8044456868909	22.7879378383149	24.476628022153	25.2717731078069	26.782758169893	28.6361774326789
106.8	5.31607330038164	10.2017983032043	0.355931823812131	0.687104114517478	1.09110713374327	1.58913239104337	2.13691537419924	2.03746399457704	2.53464942500564	3.05762410831742	3.31289051093568	3.54974211268588	2.98150250980671	2.49344425012157	2.46404157511249	0.99684476670648	2.55501915886486	1.7600775172266	0.00225438292405093	1.01222950092699	1.87916296482596	3.44572643519827	7.55873187054579	9.57554337388288	11.4167783511354	12.7500470655599	13.8152657646962	13.8798562468228	13.0789448872155	11.2545535025459	9.95693137972404	9.91273950044862	9.49855942216158	8.11482497748936	0.00984749446448724	3.40344111851522	6.51091457051933	12.1049529703719	13.982159094084	14.8577300407875	16.0086089915427	15.603784144785	18.4676290215047	13.5175173583595	20.7542226837825	22.73308184256	24.4177703054171	25.2108360421678	26.7174977304398	28.5588623590866
106.9	5.30331817419725	10.1775872278559	0.355510875282871	0.686224234828852	1.08957607945115	1.58682107086324	2.13317441719336	2.03357559945939	2.52998218051015	3.05210327373371	3.30620356572909	3.5429241849045	2.97516891939611	2.4877980326641	2.45853935357314	0.994636815752427	2.54924534416066	1.75585331533082	0.00224904382831664	1.00989646799796	1.87483060341653	3.43773418908975	7.54100967869877	9.55291347926649	11.3897253092951	12.7197691193024	13.7824389610361	13.8467183647353	13.0474611507575	11.2272141792168	9.93278669986795	9.88875908287951	9.47551623682712	8.09508617093195	0.00982349852689301	3.39513838069466	6.49506546177535	12.0755110754531	13.948175811869	14.8216613381245	15.9698279113074	15.5660459077494	18.4228329842608	13.4848030522075	20.7041702693409	22.6784116104883	24.3591115465093	25.1501049864375	26.6524607900588	28.4818379195506
107	5.29060785347858	10.1534624384168	0.355091450922197	0.685347549489448	1.08805050110153	1.58451804097037	2.12944656890232	2.02970108925765	2.52533162367261	3.04660223163991	3.29954051496945	3.53613092067189	2.96885789408384	2.48217184702295	2.45305666648289	0.992436707539749	2.54349200369731	1.75164398671132	0.00224372357671597	1.00757170262499	1.87051360152005	3.4297702298039	7.52335013833507	9.53036343032749	11.3627677792518	12.6895980391452	13.7497280670526	13.8136972361021	13.0160878642745	11.1999701326307	9.90872640358114	9.86486267140223	9.45255340024863	8.07541576063683	0.0097995851626352	3.38686401697867	6.47927093285203	12.0461705889621	13.9143093727108	14.7857158962562	15.9311785652005	15.5284357764581	18.3781901374781	13.4522002113636	20.6542877071589	22.6239263415651	24.3006508893192	25.0895790562979	26.5876463893449	28.4051029553544
107.1	5.2779421392641	10.1294235484266	0.354673543796345	0.684474043936978	1.08653037403188	1.58222326392404	2.12573177120507	2.02584040148663	2.5206976793194	3.04112089282574	3.29290125107467	3.52936220793496	2.96256933251498	2.47656560352227	2.44759342634737	0.990244406928549	2.53775904586482	1.74744946519198	0.00223842208525252	1.00525516784245	1.86621189044322	3.42183443100988	7.50575296996362	9.50789287145412	11.3359053354851	12.6595333491709	13.7171325664925	13.7807923418826	12.9848245384545	11.1728209428772	9.88475011827204	9.8410498946645	9.42967055853041	8.0558134467662	0.00977575401155441	3.3786179042086	6.46353074569348	12.0169310686674	13.8805592678613	14.7498931807088	15.8926603841721	15.4909531979053	18.3336998177626	13.4197083542297	20.6045742646822	22.5696252394408	24.2423874822063	25.0292573720259	26.5230535738191	28.3286563119945
107.2	5.26532083365982	10.1054701735068	0.354257147009515	0.683603703689023	1.08501567371356	1.57993670248731	2.12202996629219	2.02199347400029	2.51608027268527	3.03565916856491	3.2862856670468	3.5226179352531	2.95630313388383	2.47097921297073	2.4421495461452	0.988059878968931	2.53204637954794	1.7432696849524	0.00223313927038202	1.00294682688416	1.86192540186349	3.41392666705777	7.48821789559807	9.48550144894631	11.3091375547621	12.629574576019	13.684651945876	13.7480031658201	12.9536706866022	11.145766192282	9.86085747333526	9.81732038329393	9.40686735965805	8.03627893107044	0.00975200471539183	3.37039991987355	6.44784466349917	11.9877920746688	13.8469249912501	14.7141926598141	15.854272802153	15.4535976219797	18.2893613651917	13.387327001725	20.5550292131853	22.5155075119255	24.1843204779726	24.9691390584656	26.4586813938993	28.2524968391733
